Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
36,1,153,2,0,0,0,0,0,0,0,0,1,3,3,27,1,4,9,0,5,0.666667,0.247863,29,19,4,2,0.247863,29,0,0,0,0,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,0,1,11,0,27,0,0,17,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
36,1,52,2,0,0,0,0,0,0,0,0,2,1,1,4,1,2,5,1,3,0.333333,0.0555556,1,1,1,2,0.0555556,1,0,0,0,0,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,8,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,117,2,0,0,0,0,0,0,0,0,1,3,3,12,2,2,6,2,6,0.5,0.322034,19,16,2,2,0.28169,20,0,0,0,0,0,40,60,1,1,1,1,4,0,3,0,4,27,0,3,0,51,74,3,1,3,1,7,0,6,0,7,33,0,6,0,0,0,17,2,19,0,0,10,0,0,0,1,0,0,2,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
33,1,56,2,0,0,0,0,0,0,0,0,1,1,1,10,0,2,1,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,0,0,25,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
41,1,72,2,0,0,0,0,0,0,0,0,2,1,1,7,0,5,8,0,6,0.142857,0.137931,4,4,1,6,0.137931,4,0,0,0,0,0,25,32,1,2,1,2,6,0,6,0,6,9,0,6,0,25,32,1,2,1,2,6,0,6,0,6,9,0,6,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,172,2,0,0,0,0,0,0,0,0,10,2,2,28,3,9,14,2,13,0.416667,0.254717,27,26,5,7,0.234783,27,0,0,0,0,0,79,123,2,0,2,0,11,1,11,1,11,57,1,11,1,88,132,2,0,2,0,14,1,14,1,14,57,1,14,1,0,0,27,0,18,0,0,15,0,0,0,1,0,0,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
41,1,83,2,0,0,0,0,0,0,0,0,4,2,1,9,4,9,16,5,11,0,0.146341,6,0,0,7,0.146341,6,0,0,0,0,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,0,0,16,0,7,0,0,2,0,0,0,1,0,0,1,0,0,2,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,3,3,1,0,0.6,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,299,2,0.103704,1,8,2,0.097561,0.125654,24,24,1,4,4,63,8,3,3,5,10,0.666667,0.207469,50,30,4,2,0.207469,50,0,0,0,0,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,0,0,26,1,22,0,0,2,0,9,0,0,0,5,2,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
49,1,151,2,0,0,0,0,0,0,0,0,1,4,4,12,4,1,1,2,5,0.75,0.16,16,11,3,1,0.16,16,0,0,0,0,0,84,103,2,1,2,1,3,0,3,0,3,42,0,3,0,84,103,2,1,2,1,3,0,3,0,3,42,0,3,0,0,0,9,1,10,0,0,2,0,0,0,0,0,2,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
39,1,57,2,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
43,1,84,2,0,0,0,0,0,0,0,0,1,2,1,7,4,2,2,2,6,0.2,0.121951,5,3,1,4,0.121951,5,0,0,0,0,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
36,1,42,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
37,1,47,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0.666667,0.2,2,2,2,1,0.2,2,0,0,0,0,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
49,1,113,2,0,0,0,0,0,0,0,0,1,1,1,10,9,1,1,0,8,0.111111,0.145161,9,3,1,8,0.145161,9,2,2,0,0,1,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
52,1,259,2,0.144985,1,6,2,0.115385,0.122222,24,22,5,3,3,49,13,1,1,11,26,0.25,0.0862944,17,7,4,12,0.0862944,17,1,1,0,0,1,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,0,0,52,0,63,0,1,4,0,14,0,1,0,0,0,1,0,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
82,1,561,2,0.0601583,1,4,2,0.0583333,0.0613811,28,24,2,3,3,108,15,2,2,13,48,0.111111,0.156044,71,45,2,16,0.15368,71,0,0,0,0,0,384,471,5,0,5,0,35,4,17,0,35,165,4,17,0,391,480,5,0,5,0,35,4,17,0,35,165,4,17,0,0,2,96,3,97,0,0,10,0,14,0,1,0,0,12,1,0,61,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,0,0,0,3,0,3,1
36,1,75,2,0,0,0,0,0,0,0,0,7,0,0,11,1,4,0,0,11,0,0,0,0,0,12,0,0,1,1,2,2,1,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,0,0,26,0,11,0,0,0,0,0,0,1,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,130,2,0,0,0,0,0,0,0,0,3,1,1,12,14,3,2,7,12,0,0.0434783,3,2,0,6,0.0434783,3,0,0,0,0,0,66,79,4,0,4,0,5,4,5,0,5,36,4,5,0,66,79,4,0,4,0,5,4,5,0,5,36,4,5,0,0,0,20,0,33,0,0,2,0,0,0,1,0,0,0,1,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,1
70,1,260,2,0,0,0,0,0,0,0,0,1,3,3,37,18,2,3,30,36,0.333333,0.284153,52,23,1,2,0.284153,52,0,0,0,0,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,0,0,17,1,47,0,0,6,0,0,0,0,0,0,4,2,0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
59,1,300,2,0,0,0,0,0,0,0,0,1,5,5,54,13,1,1,9,21,0.3,0.160714,36,15,3,7,0.160714,36,0,0,0,0,0,188,242,6,0,6,0,12,1,9,0,12,103,1,9,0,188,242,6,0,6,0,12,1,9,0,12,103,1,9,0,0,0,29,0,78,0,0,6,0,0,0,0,0,2,6,1,0,66,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1
56,1,198,2,0,0,0,0,0,0,0,0,2,1,1,24,11,2,1,4,24,0.05,0.0952381,12,11,1,19,0.0952381,12,0,0,0,0,0,114,143,9,0,9,0,20,8,19,1,20,38,8,19,1,114,143,9,0,9,0,20,8,19,1,20,38,8,19,1,0,0,53,0,31,0,0,0,0,0,0,1,0,0,1,1,0,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,1,1
53,1,119,2,0,0,0,0,0,0,0,0,2,3,3,11,9,2,2,4,9,0.5,0.1,5,3,3,3,0.0806452,5,0,0,0,0,0,45,55,0,3,0,3,5,0,5,0,5,28,0,5,0,57,67,0,3,0,3,11,0,11,3,22,34,0,22,7,0,0,28,0,7,0,0,0,0,0,0,2,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,119,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,168,2,0,0,0,0,0,0,0,0,1,3,2,33,9,17,2,6,15,0.4,0.256637,29,22,4,6,0.256637,29,1,1,0,0,1,84,125,9,1,9,1,9,9,9,0,9,50,9,9,0,84,125,9,1,9,1,9,9,9,0,9,50,9,9,0,0,0,23,0,41,0,0,18,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1
38,1,122,2,0,0,0,0,0,0,0,0,1,2,2,13,3,12,15,0,8,0,0.0410959,3,1,0,9,0.0410959,3,0,0,4,4,0,70,85,7,4,7,4,8,3,8,0,8,30,3,8,0,70,85,7,4,7,4,8,3,8,0,8,30,3,8,0,0,0,24,4,5,0,0,4,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0
38,1,73,2,0,0,0,0,0,0,0,0,1,1,1,5,1,10,1,0,4,0.2,0.3,9,9,1,4,0.3,9,0,0,0,0,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
50,1,110,2,0,0,0,0,0,0,0,0,1,1,1,11,5,12,8,0,8,0.222222,0.277778,15,15,2,7,0.258621,15,0,0,0,0,0,39,57,5,1,5,1,8,5,8,0,8,12,5,8,0,43,61,11,1,11,1,8,11,8,0,8,12,11,8,0,0,0,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0
86,1,274,2,0,0,0,0,0,0,0,0,1,2,2,29,3,1,1,14,23,0.4,0.369668,78,57,4,6,0.369668,78,0,0,0,0,0,133,189,4,6,4,6,9,0,9,0,9,86,0,9,0,133,189,4,6,4,6,9,0,9,0,9,86,0,9,0,0,5,15,0,19,0,0,2,0,0,0,0,0,0,0,1,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
37,1,69,2,0,0,0,0,0,0,0,0,1,1,1,7,4,2,4,2,6,0.2,0.0333333,1,1,1,4,0.0333333,1,1,1,0,0,1,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
67,1,478,2,0,0,0,0,0,0,0,0,0,10,5,71,25,6,6,21,29,0.5,0.326027,119,85,3,3,0.326027,119,0,0,0,0,0,246,412,5,7,5,7,8,2,5,0,8,219,2,5,0,246,412,5,7,5,7,8,2,5,0,8,219,2,5,0,0,0,34,10,103,0,0,41,0,0,0,0,0,10,0,2,0,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,5,0,0,0,0,0
47,1,331,2,0,0,0,0,0,0,0,0,2,2,2,48,9,29,84,11,36,0.181818,0.126087,29,21,4,18,0.117886,29,0,0,0,0,0,201,266,10,6,10,6,25,5,21,1,25,112,5,21,1,217,285,10,6,10,6,29,5,25,1,29,116,5,25,1,0,2,68,5,27,0,0,6,0,0,0,2,0,0,7,0,0,11,56,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,10,3,1,0,0,0,0,0
75,1,910,2,0,0,0,0,0,0,0,0,10,4,4,160,35,75,259,26,91,0.390625,0.20332,147,105,25,39,0.201094,147,1,1,1,1,1,576,828,38,30,38,30,65,35,63,3,65,311,35,63,3,584,836,38,30,38,30,68,35,66,3,68,315,35,66,3,0,5,149,4,133,0,0,46,0,0,0,2,0,4,3,2,0,74,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,18,1,0,3,0,0,2,1
38,1,74,2,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,1,2,1,0.564103,22,22,2,0,0.564103,22,1,1,0,0,1,17,37,9,4,2,0,1,2,1,0,9,6,5,9,0,17,37,9,4,2,0,1,2,1,0,9,6,5,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
39,1,64,2,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,2,4,0.333333,0.148148,4,4,1,2,0.148148,4,1,1,0,0,1,23,26,9,5,2,1,2,2,2,0,10,7,5,10,0,23,26,9,5,2,1,2,2,2,0,10,7,5,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
59,1,402,2,0,0,0,0,0,0,0,0,3,5,5,48,14,3,5,25,33,0.555556,0.236842,72,41,5,4,0.227129,72,0,0,0,0,0,232,331,2,0,2,0,8,2,8,1,8,169,2,8,1,245,344,2,0,2,0,12,2,12,1,12,176,2,12,1,0,0,45,1,50,0,0,15,0,0,0,3,0,5,1,3,0,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,1,0,0,0,0,0
37,1,74,2,0,0,0,0,0,0,0,0,1,3,3,9,3,6,2,2,4,0,0.0588235,2,0,0,3,0.0588235,2,0,0,0,0,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,0,0,11,0,12,0,2,4,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
35,1,43,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,8,9,8,4,1,0,1,1,1,0,9,3,4,9,0,8,9,8,4,1,0,1,1,1,0,9,3,4,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
44,1,113,2,0,0,0,0,0,0,0,0,1,3,3,22,10,6,1,6,11,0.166667,0.0461538,3,2,1,5,0.0461538,3,2,2,0,0,1,62,70,22,11,3,3,5,3,5,0,30,44,22,30,0,62,70,22,11,3,3,5,3,5,0,30,44,22,30,0,0,0,18,0,29,0,0,15,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
39,1,70,2,0,0,0,0,0,0,0,0,1,1,1,6,6,20,146,6,11,0.166667,0.115385,3,3,1,5,0.115385,3,2,2,0,0,1,23,32,41,30,3,0,5,3,5,0,70,8,38,68,3,23,32,41,30,3,0,5,3,5,0,70,8,38,68,3,0,0,23,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
48,1,355,2,0,0,0,0,0,0,0,0,2,3,3,72,13,43,23,6,31,0.192308,0.131086,35,30,5,21,0.131086,35,1,1,1,1,1,232,308,19,8,19,8,25,19,25,0,25,140,19,25,0,232,308,19,8,19,8,25,19,25,0,25,140,19,25,0,0,0,64,0,96,0,0,35,0,0,0,1,0,0,0,1,0,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,1,1
41,1,51,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,5,0.25,0.421053,8,8,1,3,0.421053,8,1,1,0,0,1,11,11,7,4,0,0,3,0,3,0,11,3,3,11,0,11,11,7,4,0,0,3,0,3,0,11,3,3,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
118,1,1275,2,0.122696,4,34,9,0.074266,0.0958751,86,86,13,4,4,134,37,37,325,51,104,0.12,0.138085,124,50,3,22,0.123167,126,0,0,37,38,0,774,1014,8,7,8,7,53,6,24,1,53,440,6,24,1,897,1158,21,28,14,13,78,6,47,2,121,483,8,79,3,0,0,215,29,90,0,0,9,0,23,0,2,0,4,14,4,0,33,155,0,0,3,1,0,0,0,24,0,0,0,0,0,0,5,2,0,26,10,4,15,0,0,0,0
42,1,107,2,0,0,0,0,0,0,0,0,1,1,1,12,6,2,17,2,11,0,0,0,0,0,10,0,0,1,1,0,0,1,53,66,5,0,5,0,9,5,9,0,9,21,5,9,0,53,66,5,0,5,0,9,5,9,0,9,21,5,9,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
42,1,267,2,0,0,0,0,0,0,0,0,1,4,4,56,5,1,1,13,26,0.0909091,0.026178,5,4,1,10,0.026178,5,2,2,0,0,1,186,226,10,2,8,2,13,0,10,0,13,113,2,10,0,186,226,10,2,8,2,13,0,10,0,13,113,2,10,0,0,1,37,0,6,0,0,0,0,0,0,0,0,5,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0
47,1,131,2,0,0,0,0,0,0,0,0,1,3,1,8,10,2,3,6,11,0,0,0,0,0,6,0.0135135,1,0,0,0,0,0,41,48,4,1,4,1,5,1,5,0,5,14,1,5,0,73,85,23,36,8,5,10,5,10,0,83,26,6,80,10,0,0,42,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
44,1,82,2,0,0,0,0,0,0,0,0,1,1,1,4,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,37,39,9,8,1,1,2,0,2,0,55,14,6,26,1,37,39,9,8,1,1,2,0,2,0,55,14,6,26,1,0,0,9,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
36,1,424,2,0,0,0,0,0,0,0,0,78,0,0,92,1,0,0,1,93,0.0215054,0.0514286,18,5,2,91,0.0514286,18,1,1,0,0,1,332,389,9,7,1,0,92,0,92,0,145,122,6,116,1,332,389,9,7,1,0,92,0,92,0,145,122,6,116,1,0,0,175,246,24,0,0,0,0,0,0,1,0,0,1,1,0,21,163,0,0,0,0,0,92,0,0,0,0,0,0,0,0,2,0,0,10,0,7,92,55,0,0,0
51,1,406,2,0,0,0,0,0,0,0,0,1,1,1,43,0,0,0,0,42,0.0232558,0.140127,44,1,1,42,0.140127,44,0,0,0,0,0,270,356,3,0,3,0,42,0,42,0,42,179,0,42,0,270,356,3,0,3,0,42,0,42,0,42,179,0,42,0,0,0,91,50,44,0,0,0,0,0,0,0,0,0,3,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4,0,8,42,0,0,0,0
42,1,907,2,0.75,16,42,42,0.369515,0.794045,320,320,2,1,1,28,8,0,0,7,33,0.0384615,0.534642,463,451,1,25,0.534642,463,1,1,0,0,1,403,866,8,7,0,0,26,0,25,0,79,88,6,49,1,403,866,8,7,0,0,26,0,25,0,79,88,6,49,1,0,0,201,56,7,0,0,2,0,144,0,1,0,0,1,0,0,2,49,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0,0,0,7,0,6,25,0,0,0,0
45,1,189,2,0,0,0,0,0,0,0,0,1,0,0,19,7,0,0,9,28,0,0,0,0,0,19,0,0,1,1,0,0,1,126,145,8,7,0,0,19,0,18,0,72,42,6,42,1,126,145,8,7,0,0,19,0,18,0,72,42,6,42,1,0,0,45,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,2,18,0,0,0,0
54,1,409,2,0.733831,13,52,44,0.761236,0.804416,271,255,1,1,1,25,19,0,0,19,38,0.05,0.009375,3,1,1,19,0.009375,3,1,1,0,0,1,317,356,8,7,0,0,19,0,19,0,72,131,6,43,1,317,356,8,7,0,0,19,0,19,0,72,131,6,43,1,0,0,164,41,27,0,0,2,0,117,0,0,0,0,0,2,0,8,41,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,0,0,4,0,9,18,0,0,0,0
59,1,325,2,0.132,1,3,3,0.123596,0.142241,33,33,1,0,0,27,8,0,0,7,34,0.111111,0.0901961,23,17,3,24,0.0901961,23,1,1,0,0,1,232,267,8,7,0,0,27,0,26,0,80,92,6,50,1,232,267,8,7,0,0,27,0,26,0,80,92,6,50,1,0,0,82,59,3,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,7,0,7,26,0,0,0,0
56,1,531,2,0.411765,9,24,24,0.478992,0.497525,228,201,1,2,2,20,20,0,0,20,33,0.142857,0.0648148,28,4,2,12,0.0648148,28,1,1,0,0,1,404,476,8,7,0,0,13,0,13,0,66,140,6,37,1,404,476,8,7,0,0,13,0,13,0,66,140,6,37,1,0,0,114,36,34,0,0,10,0,81,0,0,0,0,0,3,0,13,27,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,3,0,14,11,0,0,0,0
44,1,737,2,0.488704,16,28,28,0.456772,0.471726,317,317,1,0,0,22,6,0,0,7,29,0,0,0,0,0,23,0,0,1,1,0,0,1,672,694,8,7,0,0,22,0,22,0,75,112,6,46,1,672,694,8,7,0,0,22,0,22,0,75,112,6,46,1,0,0,170,46,24,0,0,0,0,116,0,0,0,0,0,0,0,1,47,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,7,0,24,22,0,0,0,0
39,1,273,2,0,0,0,0,0,0,0,0,1,1,1,12,1,0,0,1,12,0.0833333,0.0187793,4,1,1,11,0.0187793,4,1,1,0,0,1,209,235,18,7,10,0,11,0,11,0,64,21,6,35,1,209,235,18,7,10,0,11,0,11,0,64,21,6,35,1,0,0,31,20,11,0,0,0,0,0,0,0,0,0,10,0,0,0,25,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,6,0,10,0,0,0,0,0
37,1,117,2,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,4,0.25,0.08,6,4,1,3,0.08,6,1,1,0,0,1,69,81,9,7,1,0,3,0,3,0,56,12,6,27,1,69,81,9,7,1,0,3,0,3,0,56,12,6,27,1,0,0,9,7,5,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,2,0,2,2,0,0,0,0
45,1,180,2,0.520548,2,7,7,0.602941,0.630631,82,70,1,1,1,8,11,1,0,9,15,0,0.104839,13,0,0,6,0.104839,13,1,1,1,1,1,111,136,8,7,0,0,6,0,5,0,59,55,6,29,1,111,136,8,7,0,0,6,0,5,0,59,55,6,29,1,0,0,55,14,9,0,0,0,0,37,0,0,0,0,0,1,0,0,15,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,9,5,0,0,0,0
46,1,308,2,0.431535,4,10,10,0.61597,0.621005,162,136,5,0,0,5,7,0,0,11,16,0,0.0444444,4,0,0,5,0.0641026,15,2,2,0,0,1,86,112,8,7,0,0,5,0,4,0,64,55,6,33,1,219,263,28,137,4,20,33,0,32,4,345,81,12,314,93,0,11,364,5,50,0,0,0,0,195,0,1,0,0,0,0,0,17,114,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,2,0,54,0,1,4,0,0,0,0
