Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
95,1,728,2,0.0670391,1,6,2,0.044164,0.0539326,28,24,9,3,3,96,52,6,17,40,81,0.486486,0.244482,144,111,18,19,0.244482,144,1,1,1,1,1,445,634,5,1,5,1,41,4,36,2,41,268,4,36,2,445,634,5,1,5,1,41,4,36,2,41,268,4,36,2,0,1,93,2,124,0,0,16,0,14,0,1,0,1,2,2,0,103,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,1,0,0,1,0,0,0
47,1,82,2,0,0,0,0,0,0,0,0,1,5,5,13,10,1,1,5,7,0.333333,0.210526,8,4,1,2,0.210526,8,1,1,0,0,1,30,36,1,0,1,0,2,0,2,0,5,14,0,5,0,30,36,1,0,1,0,2,0,2,0,5,14,0,5,0,0,0,10,0,5,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,327,2,0.104183,1,4,2,0.105263,0.123223,26,26,2,2,2,45,46,3,4,25,41,0.142857,0.0512821,12,3,2,12,0.0512821,12,1,1,0,0,1,222,247,9,5,9,5,16,3,13,3,16,117,3,13,3,222,247,9,5,9,5,16,3,13,3,16,117,3,13,3,0,0,57,6,63,0,0,9,0,14,0,1,0,0,9,3,0,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,1,0,0,0,0,0
51,1,129,2,0,0,0,0,0,0,0,0,16,0,0,24,16,1,0,0,24,0.12,0.0566038,3,3,3,22,0.0566038,3,1,1,1,3,1,50,79,0,17,0,7,24,0,24,0,35,24,0,35,1,50,79,0,17,0,7,24,0,24,0,35,24,0,35,1,0,0,51,21,4,0,0,0,0,0,0,1,0,0,0,1,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
58,1,327,2,0.0361174,1,3,1,0.037037,0.0485437,10,10,1,2,2,43,12,30,15,18,46,0.28,0.157658,35,28,7,18,0.145228,35,0,0,0,0,0,187,247,8,8,8,8,28,8,24,0,28,97,8,24,0,206,270,8,8,8,8,33,8,28,0,33,102,8,28,0,0,0,77,3,28,0,0,4,0,8,0,0,0,0,2,1,0,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,1,0,2,0,0,0
48,1,96,2,0,0,0,0,0,0,0,0,17,0,0,20,11,1,17,0,20,0.142857,0.107143,3,3,3,18,0.107143,3,0,0,0,0,0,25,49,1,2,1,2,20,1,20,0,20,20,1,20,0,25,49,1,2,1,2,20,1,20,0,20,20,1,20,0,0,0,46,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
43,1,101,2,0,0,0,0,0,0,0,0,1,3,3,12,8,1,1,20,23,0,0,0,0,0,3,0,0,0,0,0,0,0,52,59,1,0,1,0,3,0,2,0,3,31,0,2,0,52,59,1,0,1,0,3,0,2,0,3,31,0,2,0,0,0,10,0,12,0,0,2,0,0,0,0,0,0,1,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,129,2,0,0,0,0,0,0,0,0,2,2,2,18,14,4,14,6,21,0.2,0.129032,8,8,3,12,0.129032,8,2,2,2,2,1,54,76,3,18,3,11,15,3,14,1,39,21,3,38,1,54,76,3,18,3,11,15,3,14,1,39,21,3,38,1,0,0,40,0,10,0,0,4,0,0,0,1,0,0,0,1,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
34,1,36,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0.5,0.25,1,1,1,1,0.25,1,3,3,0,0,1,3,3,3,18,0,0,1,0,1,0,40,1,3,39,1,3,3,3,18,0,0,1,0,1,0,40,1,3,39,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
78,1,485,2,0,0,0,0,0,0,0,0,1,3,3,84,40,4,16,59,104,0.0869565,0.0859599,30,17,4,42,0.0859599,30,0,0,0,0,0,319,408,10,10,10,10,45,10,45,4,45,214,10,45,4,319,408,10,10,10,10,45,10,45,4,45,214,10,45,4,0,0,106,0,78,0,0,18,0,0,0,0,0,0,0,3,0,56,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,1,1
67,1,166,2,0,0,0,0,0,0,0,0,1,6,5,19,5,1,1,1,3,0.333333,0.256881,28,17,1,2,0.256881,28,0,0,0,0,0,81,100,2,0,2,0,2,0,2,0,2,57,0,2,0,81,100,2,0,2,0,2,0,2,0,2,57,0,2,0,0,0,11,0,14,0,0,4,0,0,0,0,0,5,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
82,1,365,2,0.145902,1,8,2,0.0915493,0.107884,26,26,7,3,2,64,52,2,2,44,69,0.0769231,0.0622568,16,2,2,24,0.0622568,16,3,3,0,0,1,241,284,3,28,0,10,25,0,25,0,64,149,3,63,1,241,284,3,28,0,10,25,0,25,0,64,149,3,63,1,0,0,80,2,55,0,0,18,0,14,0,1,0,0,0,3,0,36,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0
48,1,459,2,0,0,0,0,0,0,0,0,2,3,3,79,8,20,32,7,32,0.434783,0.271233,99,71,10,13,0.271233,99,0,0,0,0,0,266,412,4,18,4,18,25,3,22,0,25,148,3,22,0,266,412,4,18,4,18,25,3,22,0,25,148,3,22,0,0,3,53,0,37,0,0,10,0,0,0,1,0,2,0,0,0,29,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1
36,1,40,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,4,5,0,0,1,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
36,1,153,2,0,0,0,0,0,0,0,0,1,3,3,27,1,4,9,0,5,0.666667,0.247863,29,19,4,2,0.247863,29,0,0,0,0,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,0,1,11,0,27,0,0,17,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
36,1,52,2,0,0,0,0,0,0,0,0,2,1,1,4,1,2,5,1,3,0.333333,0.0555556,1,1,1,2,0.0555556,1,0,0,0,0,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,8,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,115,2,0,0,0,0,0,0,0,0,1,3,3,11,2,2,6,2,6,0.5,0.321429,18,16,2,2,0.279412,19,0,0,0,0,0,38,58,1,1,1,1,4,0,3,0,4,26,0,3,0,49,72,3,1,3,1,7,0,6,0,7,32,0,6,0,0,0,17,2,19,0,0,10,0,0,0,1,0,0,2,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
33,1,47,2,0,0,0,0,0,0,0,0,1,0,0,7,0,2,1,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,13,15,1,0,1,0,7,1,7,0,7,7,1,7,0,13,15,1,0,1,0,7,1,7,0,7,7,1,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
40,1,64,2,0,0,0,0,0,0,0,0,2,0,0,5,0,6,8,0,5,0.166667,0.173913,4,4,1,5,0.173913,4,0,0,0,0,0,19,25,1,2,1,2,5,0,5,0,5,7,0,5,0,19,25,1,2,1,2,5,0,5,0,5,7,0,5,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,206,2,0,0,0,0,0,0,0,0,12,2,2,34,4,12,20,4,17,0.428571,0.26087,36,35,6,8,0.244898,36,0,0,0,0,0,102,157,2,0,2,0,13,1,13,1,13,76,1,13,1,111,166,2,0,2,0,16,1,16,1,16,76,1,16,1,0,0,29,0,21,0,0,17,0,0,0,1,0,0,1,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
41,1,83,2,0,0,0,0,0,0,0,0,4,2,1,9,4,9,15,5,11,0,0.146341,6,0,0,7,0.146341,6,0,0,0,0,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,0,0,16,0,7,0,0,2,0,0,0,1,0,0,1,0,0,2,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,3,3,1,0,0.6,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,299,2,0.103704,1,8,2,0.097561,0.125654,24,24,1,4,4,63,8,3,3,5,10,0.666667,0.207469,50,30,4,2,0.207469,50,0,0,0,0,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,0,0,26,1,22,0,0,2,0,9,0,0,0,5,2,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
48,1,134,2,0.115942,1,3,1,0.114943,0.147059,10,10,1,4,4,10,4,1,1,2,5,0.75,0.190476,16,11,3,1,0.190476,16,0,0,0,0,0,68,87,2,1,2,1,3,0,3,0,3,34,0,3,0,68,87,2,1,2,1,3,0,3,0,3,34,0,3,0,0,0,16,1,7,0,0,0,0,7,0,0,0,2,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,50,2,0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,13,1,0,1,0,2,1,2,0,2,3,1,2,0,11,13,1,0,1,0,2,1,2,0,2,3,1,2,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
43,1,84,2,0,0,0,0,0,0,0,0,1,2,1,7,4,2,2,2,6,0.2,0.121951,5,3,1,4,0.121951,5,0,0,0,0,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
36,1,42,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
37,1,47,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0.666667,0.2,2,2,2,1,0.2,2,0,0,0,0,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
49,1,119,2,0,0,0,0,0,0,0,0,1,1,1,11,9,1,1,0,9,0.1,0.134328,9,3,1,9,0.134328,9,2,2,0,0,1,58,71,6,0,6,0,9,6,9,3,21,29,6,21,8,58,71,6,0,6,0,9,6,9,3,21,29,6,21,8,0,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
52,1,265,2,0.141885,1,6,2,0.11215,0.118919,24,22,5,3,3,50,13,1,1,11,27,0.294118,0.0841584,17,7,5,12,0.0841584,17,1,1,0,0,1,185,214,6,0,6,0,16,6,16,5,16,97,6,16,5,185,214,6,0,6,0,16,6,16,5,16,97,6,16,5,0,0,55,0,63,0,1,4,0,14,0,1,0,0,0,1,0,58,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
82,1,551,2,0,0,0,0,0,0,0,0,1,3,3,107,15,1,1,13,47,0.111111,0.155056,69,45,2,16,0.152655,69,0,0,0,0,0,376,461,5,0,5,0,34,4,17,0,34,163,4,17,0,383,470,5,0,5,0,34,4,17,0,34,163,4,17,0,0,2,79,3,94,0,0,12,0,0,0,0,0,0,11,1,0,58,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,3,0,0,0
36,1,79,2,0,0,0,0,0,0,0,0,7,0,0,12,1,4,0,0,12,0,0,0,0,0,13,0,0,1,1,2,2,1,33,44,0,0,0,0,12,0,12,5,12,0,0,12,5,33,44,0,0,0,0,12,0,12,5,12,0,0,12,5,0,0,28,0,12,0,0,0,0,0,0,1,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,130,2,0,0,0,0,0,0,0,0,3,1,1,12,14,2,1,7,12,0,0.0434783,3,2,0,6,0.0434783,3,0,0,0,0,0,66,79,4,0,4,0,5,4,5,0,5,36,4,5,0,66,79,4,0,4,0,5,4,5,0,5,36,4,5,0,0,0,20,0,33,0,0,2,0,0,0,1,0,0,0,1,0,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0
70,1,260,2,0,0,0,0,0,0,0,0,1,3,3,37,18,2,3,30,36,0.333333,0.284153,52,23,1,2,0.284153,52,0,0,0,0,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,0,0,17,1,47,0,0,6,0,0,0,0,0,0,4,2,0,36,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
58,1,295,2,0,0,0,0,0,0,0,0,1,5,5,53,13,1,1,8,20,0.3,0.162896,36,15,3,7,0.162896,36,0,0,0,0,0,185,238,6,0,6,0,12,1,9,0,12,101,1,9,0,185,238,6,0,6,0,12,1,9,0,12,101,1,9,0,0,0,29,0,78,0,0,6,0,0,0,0,0,2,6,1,0,66,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1
56,1,198,2,0,0,0,0,0,0,0,0,2,1,1,24,11,2,1,4,24,0.05,0.0952381,12,11,1,19,0.0952381,12,0,0,0,0,0,114,143,9,0,9,0,20,8,19,1,20,38,8,19,1,114,143,9,0,9,0,20,8,19,1,20,38,8,19,1,0,0,53,0,31,0,0,0,0,0,0,1,0,0,1,1,0,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0
53,1,121,2,0,0,0,0,0,0,0,0,2,3,3,11,9,2,2,4,9,0.5,0.1,5,3,3,3,0.078125,5,0,0,0,0,0,45,55,0,3,0,3,5,0,5,0,5,28,0,5,0,59,69,0,3,0,3,12,0,12,4,24,35,0,24,9,0,0,30,0,7,0,0,0,0,0,0,2,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2,119,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,168,2,0,0,0,0,0,0,0,0,1,3,2,33,9,17,2,6,15,0.4,0.256637,29,22,4,6,0.256637,29,1,1,0,0,1,84,125,9,1,9,1,9,9,9,0,9,50,9,9,0,84,125,9,1,9,1,9,9,9,0,9,50,9,9,0,0,0,23,0,41,0,0,18,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
37,1,96,2,0,0,0,0,0,0,0,0,1,1,1,8,3,12,15,0,7,0,0.02,1,1,0,8,0.02,1,0,0,4,4,0,49,60,7,3,7,3,7,3,7,0,7,11,3,7,0,49,60,7,3,7,3,7,3,7,0,7,11,3,7,0,0,0,22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0
38,1,73,2,0,0,0,0,0,0,0,0,1,1,1,5,1,10,1,0,4,0.2,0.3,9,9,1,4,0.3,9,0,0,0,0,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
50,1,110,2,0,0,0,0,0,0,0,0,1,1,1,11,5,12,8,0,8,0.222222,0.277778,15,15,2,7,0.258621,15,0,0,0,0,0,39,57,5,1,5,1,8,5,8,0,8,12,5,8,0,43,61,11,1,11,1,8,11,8,0,8,12,11,8,0,0,0,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0
86,1,278,2,0,0,0,0,0,0,0,0,1,2,2,29,4,1,1,14,23,0.4,0.362791,78,57,4,6,0.362791,78,0,0,0,0,0,137,193,4,6,4,6,9,0,9,0,9,86,0,9,0,137,193,4,6,4,6,9,0,9,0,9,86,0,9,0,0,5,15,0,22,0,0,2,0,0,0,0,0,0,0,1,0,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,69,2,0,0,0,0,0,0,0,0,1,1,1,7,4,2,4,2,6,0.2,0.0333333,1,1,1,4,0.0333333,1,1,1,0,0,1,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
67,1,478,2,0,0,0,0,0,0,0,0,0,10,5,71,25,6,6,22,30,0.5,0.326027,119,85,3,3,0.326027,119,0,0,0,0,0,246,412,5,7,5,7,8,2,5,0,8,219,2,5,0,246,412,5,7,5,7,8,2,5,0,8,219,2,5,0,0,0,34,10,103,0,0,41,0,0,0,0,0,10,0,2,0,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,5,0,0,0,0,0
47,1,350,2,0,0,0,0,0,0,0,0,2,2,2,52,9,28,77,12,37,0.181818,0.124498,31,21,4,18,0.116981,31,0,0,0,0,0,218,285,10,6,10,6,25,5,21,1,25,129,5,21,1,234,304,10,6,10,6,29,5,25,1,29,133,5,25,1,0,2,68,6,31,0,0,10,0,0,0,2,0,0,7,0,0,11,56,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,10,3,1,0,0,0,0,0
74,1,842,2,0,0,0,0,0,0,0,0,9,4,4,145,29,72,188,20,78,0.385965,0.214072,143,102,22,35,0.211538,143,1,1,1,1,1,525,761,37,28,37,28,58,34,56,3,58,285,34,56,3,533,769,37,28,37,28,61,34,59,3,61,289,34,59,3,0,5,136,4,124,0,0,44,0,0,0,2,0,4,3,2,0,68,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,2,0,17,1,0,3,0,0,0,0
38,1,74,2,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,1,2,1,0.564103,22,22,2,0,0.564103,22,1,1,0,0,1,17,37,9,3,2,0,1,2,1,0,8,6,5,8,0,17,37,9,3,2,0,1,2,1,0,8,6,5,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
39,1,64,2,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,2,4,0.333333,0.148148,4,4,1,2,0.148148,4,1,1,0,0,1,23,26,9,4,2,1,2,2,2,0,9,7,5,9,0,23,26,9,4,2,1,2,2,2,0,9,7,5,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
59,1,403,2,0,0,0,0,0,0,0,0,3,5,5,48,14,3,5,24,32,0.555556,0.236066,72,41,5,4,0.226415,72,0,0,0,0,0,233,332,2,0,2,0,8,2,8,1,8,169,2,8,1,246,345,2,0,2,0,12,2,12,1,12,176,2,12,1,0,0,45,2,50,0,0,15,0,0,0,3,0,5,1,3,0,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,1,0,1,0,0,0
37,1,74,2,0,0,0,0,0,0,0,0,1,3,3,9,3,6,2,2,4,0,0.0588235,2,0,0,3,0.0588235,2,0,0,0,0,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,0,0,11,0,12,0,2,4,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
35,1,43,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,8,9,8,3,1,0,1,1,1,0,8,3,4,8,0,8,9,8,3,1,0,1,1,1,0,8,3,4,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
44,1,109,2,0,0,0,0,0,0,0,0,1,2,2,20,10,6,1,6,11,0.166667,0.0491803,3,2,1,5,0.0491803,3,2,2,0,0,1,58,66,22,11,3,3,5,3,5,0,30,42,22,30,0,58,66,22,11,3,3,5,3,5,0,30,42,22,30,0,0,0,18,0,29,0,0,15,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
39,1,70,2,0,0,0,0,0,0,0,0,1,1,1,6,6,19,138,6,11,0.166667,0.115385,3,3,1,5,0.115385,3,2,2,0,0,1,23,32,40,28,3,0,5,3,5,0,63,8,37,61,3,23,32,40,28,3,0,5,3,5,0,63,8,37,61,3,0,0,23,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
48,1,355,2,0,0,0,0,0,0,0,0,2,3,3,72,13,43,22,6,31,0.192308,0.131086,35,30,5,21,0.131086,35,1,1,1,1,1,232,308,19,8,19,8,25,19,25,0,25,140,19,25,0,232,308,19,8,19,8,25,19,25,0,25,140,19,25,0,0,0,64,0,96,0,0,35,0,0,0,1,0,0,0,1,0,58,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0
41,1,51,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,5,0.25,0.421053,8,8,1,3,0.421053,8,1,1,0,0,1,11,11,7,3,0,0,3,0,3,0,10,3,3,10,0,11,11,7,3,0,0,3,0,3,0,10,3,3,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
109,1,1212,2,0.0872845,2,12,4,0.0525362,0.0678363,58,58,14,4,4,132,32,33,274,45,92,0.157895,0.142857,122,50,3,16,0.12666,124,0,0,33,34,0,732,960,8,6,8,6,47,6,18,1,47,414,6,18,1,855,1104,21,27,14,12,72,6,41,2,115,457,8,73,3,0,1,201,16,107,0,1,9,0,23,0,2,0,4,14,3,0,49,143,1,0,3,1,0,0,0,25,0,0,0,0,0,0,5,2,0,25,2,4,10,0,0,0,0
42,1,87,2,0,0,0,0,0,0,0,0,1,1,1,8,6,2,4,2,9,0,0,0,0,0,8,0,0,1,1,0,0,1,38,46,4,0,4,0,7,4,7,0,7,15,4,7,0,38,46,4,0,4,0,7,4,7,0,7,15,4,7,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
44,1,82,2,0,0,0,0,0,0,0,0,1,1,1,4,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,37,39,9,7,1,1,2,0,2,0,49,14,6,20,1,37,39,9,7,1,1,2,0,2,0,49,14,6,20,1,0,0,9,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
