Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
80,1,367,2,0.156704,1,8,2,0.149306,0.138776,43,34,7,3,2,64,50,2,2,44,69,0.0769231,0.0613027,16,2,2,24,0.0613027,16,3,3,0,0,1,245,288,3,28,0,10,25,0,25,0,64,151,3,63,1,245,288,3,28,0,10,25,0,25,0,64,151,3,63,1,0,0,83,2,47,0,0,18,0,17,0,1,0,0,0,3,0,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0
54,1,528,2,0,0,0,0,0,0,0,0,6,3,3,87,11,20,36,10,44,0.482759,0.293671,116,93,14,15,0.280193,116,0,0,1,1,0,279,452,4,22,4,22,34,0,28,0,34,150,0,28,0,298,475,4,22,4,22,39,0,32,0,39,155,0,32,0,0,0,73,2,30,0,0,10,0,0,0,1,0,2,0,1,0,20,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0
36,1,40,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,4,5,0,0,1,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
36,1,153,2,0,0,0,0,0,0,0,0,1,3,3,27,1,4,10,0,5,0.666667,0.247863,29,19,4,2,0.247863,29,0,0,0,0,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,0,1,11,0,27,0,0,17,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
36,1,52,2,0,0,0,0,0,0,0,0,2,1,1,4,1,2,4,1,3,0.333333,0.0555556,1,1,1,2,0.0555556,1,0,0,0,0,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,8,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,117,2,0,0,0,0,0,0,0,0,1,3,3,12,2,2,6,2,6,0.5,0.322034,19,16,2,2,0.28169,20,0,0,0,0,0,40,60,1,1,1,1,4,0,3,0,4,27,0,3,0,51,74,3,1,3,1,7,0,6,0,7,33,0,6,0,0,0,17,2,19,0,0,10,0,0,0,1,0,0,2,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
33,1,56,2,0,0,0,0,0,0,0,0,1,1,1,10,0,2,1,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,0,0,25,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
41,1,73,2,0,0,0,0,0,0,0,0,1,1,1,7,0,5,9,0,6,0.142857,0.133333,4,4,1,6,0.133333,4,0,0,0,0,0,26,33,1,2,1,2,6,0,6,0,6,10,0,6,0,26,33,1,2,1,2,6,0,6,0,6,10,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,172,2,0,0,0,0,0,0,0,0,10,2,2,28,3,10,18,2,13,0.416667,0.254717,27,26,5,7,0.234783,27,0,0,0,0,0,79,123,2,0,2,0,11,1,11,1,11,57,1,11,1,88,132,2,0,2,0,14,1,14,1,14,57,1,14,1,0,0,27,0,18,0,0,15,0,0,0,1,0,0,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
41,1,83,2,0,0,0,0,0,0,0,0,4,2,1,9,4,9,16,5,11,0,0.146341,6,0,0,7,0.146341,6,0,0,0,0,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,0,0,16,0,7,0,0,2,0,0,0,1,0,0,1,0,0,2,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,98,2,0.242553,1,3,1,0.220339,0.25,13,13,1,1,1,12,1,1,1,0,7,0.125,0.0545455,3,3,1,7,0.0545455,3,0,0,0,0,0,52,59,2,5,2,5,7,2,7,0,7,24,2,7,0,52,59,2,5,2,5,7,2,7,0,7,24,2,7,0,0,0,32,0,10,0,0,4,0,11,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
36,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,3,3,1,0,0.6,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,300,2,0.102752,1,8,2,0.097561,0.125654,24,24,1,4,4,63,8,3,3,5,10,0.666667,0.207469,50,30,4,2,0.207469,50,0,0,0,0,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,0,0,26,1,24,0,0,2,0,9,0,0,0,5,2,0,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
52,1,175,2,0,0,0,0,0,0,0,0,1,4,4,14,7,1,1,6,9,0.75,0.139344,17,11,3,1,0.139344,17,0,0,0,0,0,105,124,1,1,1,1,3,0,3,0,3,52,0,3,0,105,124,1,1,1,1,3,0,3,0,3,52,0,3,0,0,0,11,1,16,0,0,2,0,0,0,0,0,3,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
39,1,57,2,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
43,1,84,2,0,0,0,0,0,0,0,0,1,2,1,7,4,2,2,2,6,0.2,0.121951,5,3,1,4,0.121951,5,0,0,0,0,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
36,1,42,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
37,1,47,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0.666667,0.2,2,2,2,1,0.2,2,0,0,0,0,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
49,1,113,2,0,0,0,0,0,0,0,0,1,1,1,10,9,1,1,0,8,0.111111,0.145161,9,3,1,8,0.145161,9,2,2,0,0,1,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
52,1,259,2,0.144985,1,6,2,0.115385,0.122222,24,22,5,3,3,49,13,1,1,11,26,0.25,0.0862944,17,7,4,12,0.0862944,17,1,1,0,0,1,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,0,0,52,0,63,0,1,4,0,14,0,1,0,0,0,1,0,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
83,1,637,2,0.0533708,1,4,2,0.0504505,0.0542986,28,24,3,3,3,124,16,2,2,13,54,0.0952381,0.16185,84,57,2,19,0.159696,84,0,0,0,0,0,435,546,7,1,7,1,41,5,20,0,41,188,5,20,0,442,555,7,1,7,1,41,5,20,0,41,188,5,20,0,0,2,111,3,109,0,1,10,0,14,0,1,0,2,13,1,0,70,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,0,3,0,0,0
36,1,75,2,0,0,0,0,0,0,0,0,7,0,0,11,1,4,0,0,11,0,0,0,0,0,12,0,0,1,1,2,2,1,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,0,0,26,0,11,0,0,0,0,0,0,1,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,138,2,0,0,0,0,0,0,0,0,3,1,1,13,15,3,2,7,13,0,0.04,3,2,0,7,0.04,3,0,0,0,0,0,72,86,5,1,5,1,6,5,6,0,6,38,5,6,0,72,86,5,1,5,1,6,5,6,0,6,38,5,6,0,0,0,22,0,31,0,0,2,0,0,0,1,0,0,0,1,0,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0
71,1,300,2,0,0,0,0,0,0,0,0,1,3,3,46,18,4,6,31,38,0.333333,0.300926,65,30,1,2,0.300926,65,0,0,0,0,0,151,230,1,0,1,0,7,1,2,0,7,100,1,2,0,151,230,1,0,1,0,7,1,2,0,7,100,1,2,0,0,0,18,1,50,0,0,6,0,0,0,0,0,1,5,2,0,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,2,1
59,1,314,2,0,0,0,0,0,0,0,0,1,5,5,57,11,1,1,9,22,0.3,0.152542,36,15,3,7,0.152542,36,0,0,0,0,0,200,256,7,0,7,0,13,1,9,0,13,107,1,9,0,200,256,7,0,7,0,13,1,9,0,13,107,1,9,0,0,1,31,0,83,0,0,6,0,0,0,0,0,2,6,1,0,72,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
57,1,213,2,0,0,0,0,0,0,0,0,3,1,1,26,13,2,1,4,26,0.0454545,0.0875912,12,11,1,21,0.0875912,12,0,0,0,0,0,125,157,11,1,11,1,22,10,21,1,22,41,10,21,1,125,157,11,1,11,1,22,10,21,1,22,41,10,21,1,0,0,58,0,33,0,0,0,0,0,0,1,0,0,1,1,0,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0
53,1,119,2,0,0,0,0,0,0,0,0,2,3,3,11,9,2,2,4,9,0.5,0.1,5,3,3,3,0.0806452,5,0,0,0,0,0,45,55,0,3,0,3,5,0,5,0,5,28,0,5,0,57,67,0,3,0,3,11,0,11,3,22,34,0,22,7,0,0,28,0,7,0,0,0,0,0,0,2,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,122,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,163,2,0,0,0,0,0,0,0,0,1,3,2,30,9,17,2,5,14,0.4,0.254717,27,22,4,6,0.254717,27,1,1,0,0,1,79,120,9,1,9,1,9,9,9,0,9,44,9,9,0,79,120,9,1,9,1,9,9,9,0,9,44,9,9,0,0,0,23,0,34,0,0,14,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
39,1,131,2,0,0,0,0,0,0,0,0,1,2,2,13,2,14,20,0,8,0,0.0810811,6,4,0,9,0.0810811,6,0,0,4,4,0,68,93,9,4,9,4,8,5,8,0,8,32,5,8,0,68,93,9,4,9,4,8,5,8,0,8,32,5,8,0,0,0,25,4,5,0,0,4,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0
38,1,73,2,0,0,0,0,0,0,0,0,1,1,1,5,1,11,1,0,4,0.2,0.3,9,9,1,4,0.3,9,0,0,0,0,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
50,1,110,2,0,0,0,0,0,0,0,0,1,1,1,11,3,12,8,0,8,0.222222,0.288462,15,15,2,7,0.267857,15,0,0,0,0,0,37,57,5,1,5,1,8,5,8,0,8,12,5,8,0,41,61,11,1,11,1,8,11,8,0,8,12,11,8,0,0,0,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0
85,1,273,2,0,0,0,0,0,0,0,0,1,2,2,29,3,1,1,14,23,0.4,0.369668,78,57,4,6,0.369668,78,0,0,0,0,0,133,189,4,6,4,6,9,0,9,0,9,86,0,9,0,133,189,4,6,4,6,9,0,9,0,9,86,0,9,0,0,5,15,0,19,0,0,2,0,0,0,0,0,0,0,1,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,69,2,0,0,0,0,0,0,0,0,1,1,1,7,4,3,5,2,6,0.2,0.0333333,1,1,1,4,0.0333333,1,1,1,0,0,1,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
68,1,486,2,0,0,0,0,0,0,0,0,0,10,5,72,26,7,7,21,29,0.5,0.321622,119,85,3,3,0.321622,119,0,0,0,0,0,251,419,5,7,5,7,8,2,5,0,8,223,2,5,0,251,419,5,7,5,7,8,2,5,0,8,223,2,5,0,0,0,34,12,105,0,0,41,0,0,0,0,0,10,0,2,0,63,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,5,0,0,0,0,0
47,1,323,2,0,0,0,0,0,0,0,0,2,2,2,51,9,34,93,11,37,0.173913,0.124481,30,21,4,19,0.124481,30,0,0,0,0,0,211,277,9,6,9,6,26,5,22,1,26,121,5,22,1,211,277,9,6,9,6,26,5,22,1,26,121,5,22,1,0,2,57,5,28,0,0,6,0,0,0,1,0,0,6,0,0,12,47,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,0,0
80,1,1327,2,0,0,0,0,0,0,0,0,10,4,4,215,43,82,288,32,112,0.518987,0.297398,320,275,41,38,0.294659,320,1,1,1,1,1,756,1238,46,40,46,40,80,42,78,4,80,428,42,78,4,766,1248,46,41,46,41,84,42,82,4,84,433,42,82,4,0,5,163,9,157,0,0,37,0,0,0,2,0,5,4,2,0,106,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,2,0,21,1,0,7,0,0,0,0
38,1,51,2,0,0,0,0,0,0,0,0,0,1,1,2,2,4,2,1,2,0.5,0.176471,3,3,1,1,0.176471,3,1,1,0,0,1,14,14,9,4,0,0,1,0,1,0,9,5,5,9,0,14,14,9,4,0,0,1,0,1,0,9,5,5,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
39,1,60,2,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,4,0.333333,0.125,3,3,1,2,0.125,3,1,1,0,0,1,21,22,9,5,0,1,2,0,2,0,10,7,5,10,0,21,22,9,5,0,1,2,0,2,0,10,7,5,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63,1,456,2,0,0,0,0,0,0,0,0,4,5,5,57,16,3,5,30,39,0.5,0.228986,79,41,5,5,0.22067,79,0,0,0,0,0,266,381,2,0,2,0,9,2,9,1,9,197,2,9,1,279,394,2,0,2,0,13,2,13,1,13,204,2,13,1,0,0,49,1,56,0,0,17,0,0,0,3,0,6,1,3,0,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,1,0,0,0,0,0
37,1,74,2,0,0,0,0,0,0,0,0,1,3,3,9,3,6,2,2,4,0,0.0588235,2,0,0,3,0.0588235,2,0,0,0,0,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,0,0,11,0,12,0,2,4,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
37,1,61,2,0,0,0,0,0,0,0,0,0,3,3,7,3,1,1,1,3,0,0,0,0,0,2,0,0,1,1,0,0,1,22,25,9,5,0,1,2,0,1,0,10,11,5,9,0,22,25,9,5,0,1,2,0,1,0,10,11,5,9,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
45,1,128,2,0,0,0,0,0,0,0,0,1,4,4,25,9,7,2,6,12,0.142857,0.0394737,3,2,1,6,0.0394737,3,2,2,0,0,1,73,84,23,12,4,4,6,4,6,0,31,54,23,31,0,73,84,23,12,4,4,6,4,6,0,31,54,23,31,0,0,0,23,0,31,0,0,15,0,0,0,0,0,3,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
39,1,85,2,0,0,0,0,0,0,0,0,1,1,1,9,6,24,150,7,13,0.142857,0.0789474,3,3,1,6,0.0789474,3,2,2,0,0,1,35,47,49,40,3,0,6,3,6,0,86,15,45,84,4,35,47,49,40,3,0,6,3,6,0,86,15,45,84,4,0,0,26,0,6,0,0,2,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
49,1,364,2,0,0,0,0,0,0,0,0,2,3,3,71,13,45,23,6,31,0.192308,0.139706,38,35,5,21,0.139706,38,1,1,1,1,1,234,316,19,8,19,8,25,19,25,0,25,140,19,25,0,234,316,19,8,19,8,25,19,25,0,25,140,19,25,0,0,0,62,0,94,0,0,33,0,0,0,1,0,0,0,1,0,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0
43,1,53,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,5,0.25,0.421053,8,8,1,3,0.421053,8,1,1,0,0,1,11,11,9,4,0,0,3,0,3,0,11,3,5,11,0,11,11,9,4,0,0,3,0,3,0,11,3,5,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
464,2,505,3,0,0,0,0,0,0,0,0,1,1,1,6,5,1,1,5,8,0,0.135135,5,0,0,4,0.135135,5,1,1,0,0,1,32,42,33,6,0,1,3,0,3,0,40,17,27,36,0,32,42,33,6,0,1,3,0,3,0,40,17,27,36,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
37,1,43,2,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,1,2,0.5,0.444444,4,4,1,1,0.444444,4,1,1,2,2,1,5,7,13,1,0,0,1,0,1,0,6,1,13,5,0,5,7,13,1,0,0,1,0,1,0,6,1,13,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
33,1,68,2,0,0,0,0,0,0,0,0,3,0,0,6,2,10,5,1,7,0,0.0625,2,0,0,7,0.0625,2,1,1,0,0,1,30,36,16,1,3,1,6,3,6,0,9,9,16,8,0,30,36,16,1,3,1,6,3,6,0,9,9,16,8,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
65,1,86,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,2,1,0.862745,44,44,2,0,0.862745,44,1,1,0,0,1,7,22,6,0,0,0,1,0,1,0,2,1,6,2,0,7,22,6,0,0,0,1,0,1,0,2,1,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
35,1,128,2,0.135531,1,4,1,0.12766,0.147059,12,10,1,2,2,19,2,2,6,3,11,0.111111,0.180723,15,11,1,8,0.180723,15,1,1,0,0,1,68,94,8,5,2,2,8,2,8,0,28,37,7,23,0,68,94,8,5,2,2,8,2,8,0,28,37,7,23,0,0,1,27,2,7,0,1,4,0,8,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
45,1,206,2,0,0,0,0,0,0,0,0,2,1,1,19,12,45,29,9,18,0.5,0.427536,59,58,5,5,0.427536,59,0,0,0,0,0,79,162,11,3,11,3,9,11,9,0,9,42,11,9,0,79,162,11,3,11,3,9,11,9,0,9,42,11,9,0,0,0,19,0,21,0,0,2,0,0,0,1,0,0,0,1,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0
45,1,244,2,0,0,0,0,0,0,0,0,1,2,1,31,5,14,25,5,21,0.176471,0.298913,55,50,3,14,0.298913,55,0,0,1,1,0,129,200,6,1,6,1,16,5,16,1,16,57,5,16,1,129,200,6,1,6,1,16,5,16,1,16,57,5,16,1,0,1,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0
51,1,407,2,0,0,0,0,0,0,0,0,5,2,2,59,10,22,21,13,42,0.166667,0.233202,59,44,5,25,0.213592,66,0,0,1,1,0,194,298,9,3,9,3,29,6,29,1,29,98,6,29,1,243,357,19,9,10,3,38,7,34,1,103,116,10,84,1,0,1,101,1,49,0,0,21,0,0,0,3,0,0,0,0,0,27,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,1,0,0,0,0
39,1,96,2,0,0,0,0,0,0,0,0,1,1,1,11,0,2,4,0,10,0.1,0.08,4,4,1,9,0.08,4,0,0,0,0,0,46,58,4,1,4,1,10,0,9,2,10,15,0,9,2,46,58,4,1,4,1,10,0,9,2,10,15,0,9,2,0,0,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,1,743,2,0,0,0,0,0,0,0,0,1,5,5,141,42,7,16,32,47,0.25,0.151515,90,43,1,3,0.151515,90,0,0,0,0,0,504,696,7,0,7,0,15,2,3,0,15,368,2,3,0,504,696,7,0,7,0,15,2,3,0,15,368,2,3,0,0,0,51,1,100,0,2,0,0,0,0,0,0,8,0,2,0,99,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
47,1,574,2,0,0,0,0,0,0,0,0,1,4,4,119,28,6,28,20,32,0.2,0.0806794,38,22,2,8,0.0806794,38,0,0,0,0,0,433,528,2,5,2,5,12,1,9,0,12,322,1,9,0,433,528,2,5,2,5,12,1,9,0,12,322,1,9,0,0,1,47,6,41,0,0,4,0,0,0,0,0,6,0,2,0,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,5,0,0,0
41,1,211,2,0,0,0,0,0,0,0,0,10,1,1,15,8,9,6,11,25,0.666667,0.445946,66,66,10,5,0.445946,66,0,0,2,5,0,82,171,5,2,5,2,14,4,14,0,14,18,4,14,0,82,171,5,2,5,2,14,4,14,0,14,18,4,14,0,0,0,15,0,9,0,0,2,0,0,0,1,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
101,1,214,2,0,0,0,0,0,0,0,0,2,2,1,17,3,75,60,1,15,0.0666667,0.437086,66,64,1,14,0.437086,66,0,0,7,14,0,85,114,22,3,22,3,14,21,14,2,14,20,21,14,2,85,114,22,3,22,3,14,21,14,2,14,20,21,14,2,0,0,37,0,6,0,0,2,0,0,0,1,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,0,0,0,0,0,0
