Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
29,1,98,2,0.304762,2,14,2,0.228571,0.290909,16,16,1,2,2,16,1,16,21,0,8,0.125,0.0677966,4,3,1,7,0.0677966,4,1,1,0,0,1,55,70,7,3,7,3,8,3,7,1,8,26,3,7,1,55,70,7,3,7,3,8,3,7,1,8,26,3,7,1,0,0,34,1,13,0,0,10,0,12,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
31,1,125,2,0.375527,6,47,6,0.2,0.283582,19,19,2,2,2,18,4,0,0,3,10,0.875,0.255556,23,23,7,1,0.255556,23,3,5,0,0,2,67,95,12,9,3,2,7,0,7,2,25,28,0,25,9,67,95,12,9,3,2,7,0,7,2,25,28,0,25,9,0,0,21,0,15,0,0,14,0,12,0,1,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,110,2,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0.0909091,0.0441176,3,3,1,10,0.0441176,3,1,1,0,0,1,65,81,6,5,6,5,10,0,10,5,10,10,0,10,5,65,81,6,5,6,5,10,0,10,5,10,10,0,10,5,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,1,230,2,0.418605,2,30,6,0.444444,0.482353,84,82,1,3,3,33,13,0,0,27,37,0.111111,0.017341,3,3,1,8,0.017341,3,1,1,0,0,1,170,189,5,1,5,1,10,1,8,2,10,95,1,8,2,170,189,5,1,5,1,10,1,8,2,10,95,1,8,2,0,0,63,17,1,0,0,0,0,33,0,0,0,0,0,3,0,10,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0
42,1,153,2,0,0,0,0,0,0,0,0,1,2,2,18,7,0,0,7,17,0.1,0.0609756,5,5,1,9,0.0618557,6,1,1,0,0,1,77,94,8,3,8,3,10,0,9,3,10,31,0,9,3,91,112,9,3,9,3,13,0,11,3,13,35,0,11,3,0,0,34,3,9,0,1,0,0,0,0,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
22,1,82,2,0,0,0,0,0,0,0,0,0,0,0,10,2,11,12,0,10,0.363636,0.244898,12,12,4,7,0.244898,12,0,0,0,0,0,37,61,5,5,5,5,10,0,10,5,10,10,0,10,5,37,61,5,5,5,5,10,0,10,5,10,10,0,10,5,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,1,88,2,0,0,0,0,0,0,0,0,0,1,1,8,5,0,0,4,11,0.125,0.0681818,3,3,1,7,0.0681818,3,1,1,0,0,1,41,52,5,4,5,4,7,0,7,3,7,11,0,7,3,41,52,5,4,5,4,7,0,7,3,7,11,0,7,3,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,1,41,2,0,0,0,0,0,0,0,0,1,3,1,5,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,17,19,0,0,0,0,1,0,1,0,1,10,0,1,0,17,19,0,0,0,0,1,0,1,0,1,10,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,72,2,0,0,0,0,0,0,0,0,2,2,2,8,0,1,1,0,4,0.25,0.1,3,3,1,3,0.1,3,0,0,0,0,0,27,39,1,0,1,0,4,0,3,0,4,12,0,3,0,27,39,1,0,1,0,4,0,3,0,4,12,0,3,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,32,2,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,11,0,0,0,0,1,0,1,0,1,3,0,1,0,9,11,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,168,2,0,0,0,0,0,0,0,0,2,1,1,22,3,0,0,11,30,0,0.0854701,10,10,0,17,0.0854701,10,0,0,0,0,0,107,138,5,4,5,4,19,0,16,5,19,40,0,16,5,107,138,5,4,5,4,19,0,16,5,19,40,0,16,5,0,0,43,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,1,47,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,8,0.111111,0.0882353,3,3,1,8,0.0882353,3,0,0,0,0,0,31,40,5,4,5,4,8,0,8,4,8,8,0,8,4,31,40,5,4,5,4,8,0,8,4,8,8,0,8,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,58,2,0,0,0,0,0,0,0,0,3,1,1,3,2,1,0,4,7,0.25,0.304348,7,5,1,3,0.304348,7,1,1,1,1,1,16,25,0,2,0,0,3,0,3,0,5,6,0,5,0,16,25,0,2,0,0,3,0,3,0,5,6,0,5,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,37,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,10,12,1,0,1,0,1,0,1,0,1,2,0,1,0,10,12,1,0,1,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,31,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,9,13,1,1,1,1,2,0,2,1,2,2,0,2,1,9,13,1,1,1,1,2,0,2,1,2,2,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,58,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,3,0.333333,0.333333,8,8,1,2,0.333333,8,2,2,0,0,1,16,22,2,2,2,2,2,0,2,0,5,5,0,5,0,16,22,2,2,2,2,2,0,2,0,5,5,0,5,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
24,1,47,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,21,24,2,2,2,2,5,0,5,2,5,7,0,5,2,21,24,2,2,2,2,5,0,5,2,5,7,0,5,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,248,2,0.11336,1,4,1,0.0651163,0.0828402,14,14,1,4,3,42,4,0,0,14,30,0,0.0765027,14,10,0,11,0.0765027,14,0,0,0,0,0,169,215,5,5,5,5,16,0,10,5,16,100,0,10,5,169,215,5,5,5,5,16,0,10,5,16,100,0,10,5,0,0,41,3,5,0,0,0,0,8,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
37,1,71,2,0,0,0,0,0,0,0,0,1,2,2,8,3,1,1,4,8,0.2,0.263158,10,10,1,4,0.263158,10,0,0,0,0,0,28,35,3,1,3,1,4,0,4,2,4,11,0,4,2,28,35,3,1,3,1,4,0,4,2,4,11,0,4,2,0,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,1,52,2,0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,2,4,0,0.173913,4,0,0,3,0.173913,4,0,0,0,0,0,19,27,1,0,1,0,2,0,2,1,2,10,0,2,1,19,27,1,0,1,0,2,0,2,1,2,10,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,73,2,0,0,0,0,0,0,0,0,1,5,4,9,2,2,2,3,4,1,0.4,18,17,2,0,0.4,18,0,0,0,0,0,27,40,0,0,0,0,1,0,1,0,1,19,0,1,0,27,40,0,0,0,0,1,0,1,0,1,19,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,142,2,0,0,0,0,0,0,0,0,1,1,1,14,5,0,0,4,16,0.0769231,0.0434783,4,4,1,12,0.0434783,4,1,1,0,0,1,88,105,4,1,4,1,12,0,12,1,12,41,0,12,1,88,105,4,1,4,1,12,0,12,1,12,41,0,12,1,0,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,1,85,2,0,0,0,0,0,0,0,0,1,1,1,7,7,0,0,4,10,0.142857,0.0888889,4,4,1,6,0.0888889,4,1,1,0,0,1,41,50,2,0,2,0,6,0,6,0,6,15,0,6,0,41,50,2,0,2,0,6,0,6,0,6,15,0,6,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,173,2,0.467601,2,10,5,0.364964,0.423729,50,50,1,1,1,17,6,0,0,5,18,0.0714286,0.0247934,3,3,1,13,0.0247934,3,1,1,0,0,1,118,137,4,1,4,1,13,0,13,1,13,62,0,13,1,118,137,4,1,4,1,13,0,13,1,13,62,0,13,1,0,0,54,1,1,0,0,0,0,25,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,1,84,2,0,0,0,0,0,0,0,0,1,1,1,8,3,0,0,3,10,0.125,0.106383,5,5,1,7,0.106383,5,1,1,0,0,1,42,51,2,0,2,0,7,0,7,0,7,13,0,7,0,42,51,2,0,2,0,7,0,7,0,7,13,0,7,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,70,2,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,15,16,0,0,0,0,0,2,0,0,1,1,0,0,1,28,35,4,1,2,0,1,0,1,0,2,18,0,2,0,28,35,4,1,2,0,1,0,1,0,2,18,0,2,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1,144,2,0.286807,1,4,2,0.259259,0.275862,28,24,1,1,1,13,9,0,0,20,29,0,0.0543478,5,0,0,10,0.0543478,5,1,1,0,0,1,87,108,4,1,2,0,9,0,9,0,10,46,0,10,0,87,108,4,1,2,0,9,0,9,0,10,46,0,10,0,0,0,39,7,8,0,0,0,0,17,0,0,0,0,0,1,0,8,21,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,1,69,2,0.397516,1,1,1,0.263158,0.3125,10,10,1,0,0,3,5,0,0,8,11,0,0,0,0,0,4,0,0,1,1,0,0,1,32,38,5,1,3,0,3,0,3,0,4,13,0,4,0,32,38,5,1,3,0,3,0,3,0,4,13,0,4,0,0,0,20,0,2,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,532,2,0.0583903,9,76,9,0.055914,0.0618557,26,24,3,4,3,91,11,9,2,12,58,0.0222222,0.02267,9,4,1,44,0.02267,9,1,1,0,0,1,388,465,20,20,20,20,46,0,44,18,46,121,0,44,18,388,465,20,20,20,20,46,0,44,18,46,121,0,44,18,0,0,120,4,36,0,1,14,0,11,0,1,0,1,0,1,0,21,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,0,0,0,0,0
49,1,163,2,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,4,12,0.777778,0.540541,40,40,7,2,0.388889,42,1,1,0,0,1,34,71,3,4,3,4,8,0,8,4,8,8,0,8,4,66,115,6,6,6,6,14,0,14,6,14,18,0,14,6,0,0,20,0,6,0,0,3,0,0,0,0,0,0,1,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,147,2,0,0,0,0,0,0,0,0,0,0,0,8,3,2,1,4,12,0.555556,0.423729,25,25,5,4,0.282609,26,1,1,0,0,1,34,65,3,4,3,4,8,0,8,4,8,8,0,8,4,66,111,6,6,6,6,14,0,14,6,14,18,0,14,6,0,0,24,0,6,0,0,3,0,0,0,0,0,0,1,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,117,2,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,10,0,0,0,0,0,11,0,0,1,1,0,0,1,66,82,6,5,6,5,10,0,10,5,10,10,0,10,5,66,82,6,5,6,5,10,0,10,5,10,10,0,10,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,1,115,2,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,10,0,0.0149254,1,1,0,11,0.0149254,1,1,1,0,0,1,66,84,6,5,6,5,10,0,10,5,10,10,0,10,5,66,84,6,5,6,5,10,0,10,5,10,10,0,10,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,1,207,2,0.281633,11,108,11,0.184524,0.266055,31,29,1,2,2,30,3,0,0,0,13,0.857143,0.278146,42,42,12,2,0.278146,42,1,1,0,0,1,109,168,6,5,6,5,13,0,13,5,13,42,0,13,5,109,168,6,5,6,5,13,0,13,5,13,42,0,13,5,0,0,21,0,19,0,0,18,0,14,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,1,133,2,0,0,0,0,0,0,0,0,0,1,1,18,3,2,13,6,21,0.0625,0.0617284,5,5,1,15,0.0617284,5,0,0,0,0,0,76,104,8,8,8,8,15,0,15,7,15,18,0,15,7,76,104,8,8,8,8,15,0,15,7,15,18,0,15,7,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
65,1,635,2,0.0623595,9,76,9,0.0455341,0.0674157,26,24,3,3,3,91,14,11,4,18,78,0.409836,0.290837,146,142,25,36,0.290837,146,1,1,1,1,1,356,571,24,28,24,28,60,0,60,27,60,104,0,60,27,356,571,24,28,24,28,60,0,60,27,60,104,0,60,27,0,0,104,5,20,0,1,14,0,11,0,1,0,1,0,2,0,2,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,16,0,4,0,0,0,0,0
37,1,102,2,0.449541,4,28,4,0.393939,0.458333,26,22,1,2,2,14,6,0,0,3,7,0.6,0.2,12,12,3,2,0.2,12,2,3,0,0,2,48,66,27,29,3,1,4,0,4,1,64,23,0,64,28,48,66,27,29,3,1,4,0,4,1,64,23,0,64,28,0,0,28,1,11,0,0,10,0,12,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
33,1,64,2,0,0,0,0,0,0,0,0,0,1,1,5,1,3,1,2,6,0.2,0.172414,5,5,1,4,0.172414,5,0,0,0,0,0,24,32,3,2,3,2,4,0,4,2,4,5,0,4,2,24,32,3,2,3,2,4,0,4,2,4,5,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,216,2,0.310112,11,108,11,0.185629,0.273585,31,29,1,2,2,30,2,0,0,0,13,0.857143,0.345679,56,56,12,2,0.345679,56,1,1,0,0,1,106,167,6,5,6,5,13,0,13,5,13,42,0,13,5,106,167,6,5,6,5,13,0,13,5,13,42,0,13,5,0,0,21,0,19,0,0,18,0,14,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,1,578,2,0.186667,6,42,7,0.106796,0.180887,55,53,4,4,2,79,13,9,0,15,55,0.853659,0.379237,179,179,35,6,0.379237,179,1,1,0,0,1,293,515,18,17,18,17,40,0,40,16,40,95,0,40,16,293,515,18,17,18,17,40,0,40,16,40,95,0,40,16,0,0,57,4,25,0,1,16,0,25,0,1,0,0,0,1,0,6,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,4,0,0,0,0,0
32,1,113,2,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,10,0,0,0,0,0,11,0,0,1,1,0,0,1,66,82,6,5,6,5,10,0,10,5,10,10,0,10,5,66,82,6,5,6,5,10,0,10,5,10,10,0,10,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,1,152,2,0,0,0,0,0,0,0,0,3,1,1,26,8,0,0,23,48,0,0,0,0,0,26,0,0,1,1,0,0,1,92,120,3,1,3,1,25,0,25,3,25,28,0,25,3,92,120,3,1,3,1,25,0,25,3,25,28,0,25,3,0,0,57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
40,1,219,2,0,0,0,0,0,0,0,0,2,2,2,13,13,0,0,47,49,0,0.0138889,2,0,0,3,0.0138889,2,1,1,0,0,1,142,180,4,1,2,0,2,0,2,0,3,119,0,3,0,142,180,4,1,2,0,2,0,2,0,3,119,0,3,0,0,0,14,4,11,0,0,0,0,0,0,1,0,1,0,3,0,11,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
37,1,99,2,0,0,0,0,0,0,0,0,1,3,3,11,13,0,0,10,12,0.666667,0.218182,12,6,2,1,0.218182,12,1,1,0,0,1,43,63,2,0,2,0,2,0,2,0,2,22,0,2,0,43,63,2,0,2,0,2,0,2,0,2,22,0,2,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,235,2,0.145062,2,2,2,0.0957447,0.123188,18,17,1,1,1,4,35,1,0,62,63,0,0.0560748,6,0,0,2,0.08,12,1,1,0,0,1,101,129,9,1,7,0,1,0,1,0,2,74,0,2,0,138,188,10,8,8,7,15,0,15,7,16,82,0,16,7,0,2,41,4,1,0,0,0,0,7,0,0,0,0,0,3,0,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0
37,1,185,2,0,0,0,0,0,0,0,0,1,1,1,19,4,0,0,3,15,0.923077,0.293651,37,37,12,1,0.293651,37,1,2,0,0,2,89,149,3,1,2,0,12,0,12,0,15,44,0,15,1,89,149,3,1,2,0,12,0,12,0,15,44,0,15,1,0,0,10,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35,1,84,2,0,0,0,0,0,0,0,0,1,3,3,8,4,0,0,3,7,0.8,0.288889,13,13,4,1,0.288889,13,1,2,0,0,2,32,50,3,1,2,0,4,0,4,0,7,13,0,7,1,32,50,3,1,2,0,4,0,4,0,7,13,0,7,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,89,2,0,0,0,0,0,0,0,0,0,0,0,6,4,1,2,4,10,0.714286,0.354167,17,17,5,2,0.354167,17,2,3,0,0,2,31,55,34,31,4,2,6,0,6,2,66,7,0,66,31,31,55,34,31,4,2,6,0,6,2,66,7,0,66,31,0,0,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
42,1,539,2,0,0,0,0,0,0,0,0,0,0,0,58,3,2,3,25,83,0.966102,0.391892,174,174,57,2,0.391892,174,1,1,1,1,1,270,498,30,28,30,28,58,0,58,28,58,83,0,58,28,270,498,30,28,30,28,58,0,58,28,58,83,0,58,28,0,0,24,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0
24,1,46,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,45,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,571,2,0,0,0,0,0,0,0,0,1,5,5,78,13,0,0,46,74,0.608696,0.15404,61,43,14,9,0.152334,62,1,1,0,0,1,335,486,4,1,4,1,28,0,22,0,28,229,0,22,0,345,501,4,1,4,1,29,0,23,0,29,234,0,23,0,0,3,49,19,19,0,2,2,0,0,0,0,0,2,0,3,0,14,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,4,2,5,2,0,0,0
29,1,56,2,0,0,0,0,0,0,0,0,1,1,1,5,3,0,0,1,4,0,0,0,0,0,4,0,0,1,2,0,0,2,23,28,2,1,1,0,3,0,3,0,6,10,0,6,1,23,28,2,1,1,0,3,0,3,0,6,10,0,6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,218,2,0.218,9,76,9,0.151515,0.2,25,23,1,2,2,33,2,1,0,2,19,0.222222,0.248366,38,38,4,14,0.248366,38,1,1,0,0,1,115,165,8,8,8,8,17,0,17,7,17,43,0,17,7,115,165,8,8,8,8,17,0,17,7,17,43,0,17,7,0,0,50,1,16,0,0,14,0,14,0,0,0,1,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
28,1,99,2,0,0,0,0,0,0,0,0,1,1,1,9,3,0,0,3,8,0.666667,0.515152,34,34,4,2,0.515152,34,1,1,0,0,1,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,97,2,0,0,0,0,0,0,0,0,1,2,2,15,4,0,0,9,16,0,0,0,0,0,8,0,0,1,1,0,0,1,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,0,0,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1,80,2,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,1,7,0,0.0930233,4,0,0,7,0.0930233,4,1,1,0,0,1,39,51,2,0,2,0,6,0,6,0,6,16,0,6,0,39,51,2,0,2,0,6,0,6,0,6,16,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,191,2,0.483559,14,152,15,0.292994,0.360656,46,44,1,2,2,39,1,0,0,0,18,0,0.031746,4,0,0,19,0.031746,4,1,1,0,0,1,122,157,9,8,9,8,18,0,18,8,18,53,0,18,8,122,157,9,8,9,8,18,0,18,8,18,53,0,18,8,0,0,65,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
26,1,61,2,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,6,12,0,0.142857,4,0,0,7,0.142857,4,1,1,0,0,1,24,36,1,0,1,0,6,0,6,0,6,6,0,6,0,24,36,1,0,1,0,6,0,6,0,6,6,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
