Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
36,1,40,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0,0,0,0,0,2,0,0,4,5,0,0,1,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,5,5,9,3,0,0,1,0,1,0,12,1,9,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
36,1,153,2,0,0,0,0,0,0,0,0,1,3,3,27,1,4,10,0,5,0.666667,0.247863,29,19,4,2,0.247863,29,0,0,0,0,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,88,118,2,4,2,4,5,2,5,0,5,50,2,5,0,0,1,11,0,27,0,0,17,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
36,1,52,2,0,0,0,0,0,0,0,0,2,1,1,4,1,2,4,1,3,0.333333,0.0555556,1,1,1,2,0.0555556,1,0,0,0,0,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,17,17,0,0,0,0,2,0,2,0,2,9,0,2,0,0,0,8,0,3,0,0,2,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,117,2,0,0,0,0,0,0,0,0,1,3,3,12,2,2,6,2,6,0.5,0.322034,19,16,2,2,0.28169,20,0,0,0,0,0,40,60,1,1,1,1,4,0,3,0,4,27,0,3,0,51,74,3,1,3,1,7,0,6,0,7,33,0,6,0,0,0,17,2,19,0,0,10,0,0,0,1,0,0,2,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
33,1,56,2,0,0,0,0,0,0,0,0,1,1,1,10,0,2,1,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,19,24,1,0,1,0,9,1,9,0,9,11,1,9,0,0,0,25,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
41,1,73,2,0,0,0,0,0,0,0,0,1,1,1,7,0,5,9,0,6,0.142857,0.133333,4,4,1,6,0.133333,4,0,0,0,0,0,26,33,1,2,1,2,6,0,6,0,6,10,0,6,0,26,33,1,2,1,2,6,0,6,0,6,10,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,172,2,0,0,0,0,0,0,0,0,10,2,2,28,3,10,17,2,13,0.416667,0.254717,27,26,5,7,0.234783,27,0,0,0,0,0,79,123,2,0,2,0,11,1,11,1,11,57,1,11,1,88,132,2,0,2,0,14,1,14,1,14,57,1,14,1,0,0,27,0,18,0,0,15,0,0,0,1,0,0,1,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
41,1,83,2,0,0,0,0,0,0,0,0,4,2,1,9,4,9,16,5,11,0,0.146341,6,0,0,7,0.146341,6,0,0,0,0,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,35,43,1,0,1,0,6,0,6,0,6,14,0,6,0,0,0,16,0,7,0,0,2,0,0,0,1,0,0,1,0,0,2,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,98,2,0.242553,1,3,1,0.220339,0.25,13,13,1,1,1,12,1,1,1,0,7,0.125,0.0545455,3,3,1,7,0.0545455,3,0,0,0,0,0,52,59,2,5,2,5,7,2,7,0,7,24,2,7,0,52,59,2,5,2,5,7,2,7,0,7,24,2,7,0,0,0,32,0,10,0,0,4,0,11,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
36,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,3,3,1,0,0.6,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,300,2,0.102752,1,8,2,0.097561,0.125654,24,24,1,4,4,63,10,3,3,5,10,0.666667,0.207469,50,30,4,2,0.207469,50,0,0,0,0,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,191,246,0,0,0,0,5,0,5,0,5,138,0,5,0,0,0,26,1,24,0,0,2,0,9,0,0,0,5,2,0,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0
52,1,175,2,0,0,0,0,0,0,0,0,1,4,4,14,7,1,1,6,9,0.75,0.139344,17,11,3,1,0.139344,17,0,0,0,0,0,105,124,1,1,1,1,3,0,3,0,3,52,0,3,0,105,124,1,1,1,1,3,0,3,0,3,52,0,3,0,0,0,11,1,16,0,0,2,0,0,0,0,0,3,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
39,1,57,2,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,16,19,1,0,1,0,3,1,3,0,3,5,1,3,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
43,1,84,2,0,0,0,0,0,0,0,0,1,2,1,7,4,2,2,2,6,0.2,0.121951,5,3,1,4,0.121951,5,0,0,0,0,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,36,42,1,1,1,1,4,1,4,0,4,16,1,4,0,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
36,1,42,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,6,7,1,0,1,0,1,1,1,0,5,1,1,5,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
37,1,47,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0.666667,0.2,2,2,2,1,0.2,2,0,0,0,0,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,8,11,1,0,1,0,2,1,2,0,2,2,1,2,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
49,1,113,2,0,0,0,0,0,0,0,0,1,1,1,10,9,1,1,0,8,0.111111,0.145161,9,3,1,8,0.145161,9,2,2,0,0,1,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,53,65,6,0,6,0,8,6,8,2,19,27,6,19,6,0,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
52,1,259,2,0.144985,1,6,2,0.115385,0.122222,24,22,5,3,3,49,13,1,1,11,26,0.25,0.0862944,17,7,4,12,0.0862944,17,1,1,0,0,1,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,180,208,6,0,6,0,15,6,15,4,15,95,6,15,4,0,0,52,0,63,0,1,4,0,14,0,1,0,0,0,1,0,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
83,1,619,2,0.0551524,1,4,2,0.0521415,0.0562061,28,24,2,3,3,119,16,2,2,13,51,0.1,0.166667,84,57,2,18,0.164384,84,0,0,0,0,0,420,528,7,1,7,1,38,5,19,0,38,183,5,19,0,427,537,7,1,7,1,38,5,19,0,38,183,5,19,0,0,2,105,3,102,0,1,10,0,14,0,1,0,2,12,1,0,65,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,3,0,0,0
36,1,75,2,0,0,0,0,0,0,0,0,7,0,0,11,1,4,0,0,11,0,0,0,0,0,12,0,0,1,1,2,2,1,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,30,40,0,0,0,0,11,0,11,4,11,0,0,11,4,0,0,26,0,11,0,0,0,0,0,0,1,0,0,0,0,0,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,138,2,0,0,0,0,0,0,0,0,3,1,1,13,15,3,2,7,13,0,0.04,3,2,0,7,0.04,3,0,0,0,0,0,72,86,5,1,5,1,6,5,6,0,6,38,5,6,0,72,86,5,1,5,1,6,5,6,0,6,38,5,6,0,0,0,22,0,31,0,0,2,0,0,0,1,0,0,0,1,0,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0
70,1,260,2,0,0,0,0,0,0,0,0,1,3,3,37,18,3,4,30,36,0.333333,0.284153,52,23,1,2,0.284153,52,0,0,0,0,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,131,191,1,0,1,0,6,1,2,0,6,87,1,2,0,0,0,17,1,43,0,0,6,0,0,0,0,0,0,4,2,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0
59,1,314,2,0,0,0,0,0,0,0,0,1,5,5,57,13,1,1,9,22,0.3,0.152542,36,15,3,7,0.152542,36,0,0,0,0,0,200,256,7,0,7,0,13,1,9,0,13,107,1,9,0,200,256,7,0,7,0,13,1,9,0,13,107,1,9,0,0,1,31,0,83,0,0,6,0,0,0,0,0,2,6,1,0,72,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
57,1,207,2,0,0,0,0,0,0,0,0,2,1,1,25,13,2,1,4,25,0.047619,0.0909091,12,11,1,20,0.0909091,12,0,0,0,0,0,120,151,10,1,10,1,21,9,20,1,21,40,9,20,1,120,151,10,1,10,1,21,9,20,1,21,40,9,20,1,0,0,56,0,32,0,0,0,0,0,0,1,0,0,1,1,0,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0
53,1,119,2,0,0,0,0,0,0,0,0,2,3,3,11,9,2,2,4,9,0.5,0.1,5,3,3,3,0.0806452,5,0,0,0,0,0,45,55,0,3,0,3,5,0,5,0,5,28,0,5,0,57,67,0,3,0,3,11,0,11,3,22,34,0,22,7,0,0,28,0,7,0,0,0,0,0,0,2,0,0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,122,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,15,17,4,0,4,0,2,0,2,0,2,5,0,2,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,163,2,0,0,0,0,0,0,0,0,1,3,2,30,9,17,2,5,14,0.4,0.254717,27,22,4,6,0.254717,27,1,1,0,0,1,79,120,9,1,9,1,9,9,9,0,9,44,9,9,0,79,120,9,1,9,1,9,9,9,0,9,44,9,9,0,0,0,23,0,34,0,0,14,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
39,1,131,2,0,0,0,0,0,0,0,0,1,2,2,13,4,13,17,0,8,0,0.075,6,4,0,9,0.075,6,0,0,4,4,0,74,93,9,4,9,4,8,5,8,0,8,32,5,8,0,74,93,9,4,9,4,8,5,8,0,8,32,5,8,0,0,0,25,4,5,0,0,4,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0
38,1,73,2,0,0,0,0,0,0,0,0,1,1,1,5,1,11,1,0,4,0.2,0.3,9,9,1,4,0.3,9,0,0,0,0,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,21,36,6,0,6,0,4,6,4,0,4,6,6,4,0,0,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
50,1,110,2,0,0,0,0,0,0,0,0,1,1,1,11,5,12,8,0,8,0.222222,0.277778,15,15,2,7,0.258621,15,0,0,0,0,0,39,57,5,1,5,1,8,5,8,0,8,12,5,8,0,43,61,11,1,11,1,8,11,8,0,8,12,11,8,0,0,0,20,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0
85,1,273,2,0,0,0,0,0,0,0,0,1,2,2,29,3,1,1,14,23,0.4,0.369668,78,57,4,6,0.369668,78,0,0,0,0,0,133,189,4,6,4,6,9,0,9,0,9,86,0,9,0,133,189,4,6,4,6,9,0,9,0,9,86,0,9,0,0,5,15,0,19,0,0,2,0,0,0,0,0,0,0,1,0,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,1,69,2,0,0,0,0,0,0,0,0,1,1,1,7,4,2,4,2,6,0.2,0.0333333,1,1,1,4,0.0333333,1,1,1,0,0,1,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,29,33,1,0,1,0,4,1,4,0,4,14,1,4,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
67,1,478,2,0,0,0,0,0,0,0,0,0,10,5,71,25,6,6,21,29,0.5,0.326027,119,85,3,3,0.326027,119,0,0,0,0,0,246,412,5,7,5,7,8,2,5,0,8,219,2,5,0,246,412,5,7,5,7,8,2,5,0,8,219,2,5,0,0,0,34,10,103,0,0,41,0,0,0,0,0,10,0,2,0,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,5,0,0,0,0,0
47,1,323,2,0,0,0,0,0,0,0,0,2,2,2,51,9,33,90,11,37,0.173913,0.124481,30,21,4,19,0.124481,30,0,0,0,0,0,211,277,9,6,9,6,26,5,22,1,26,121,5,22,1,211,277,9,6,9,6,26,5,22,1,26,121,5,22,1,0,2,57,5,28,0,0,6,0,0,0,1,0,0,6,0,0,12,47,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,3,1,0,0,0,0,0
77,1,1142,2,0,0,0,0,0,0,0,0,10,4,4,191,43,80,278,31,103,0.464789,0.265152,245,200,33,38,0.262313,245,1,1,1,1,1,679,1056,43,35,43,35,72,40,70,3,72,377,40,70,3,689,1066,43,36,43,36,76,40,74,3,76,382,40,74,3,0,5,155,8,153,0,0,41,0,0,0,2,0,5,3,2,0,100,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,21,1,0,6,0,0,1,1
38,1,51,2,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,1,2,0.5,0.176471,3,3,1,1,0.176471,3,1,1,0,0,1,14,14,9,4,0,0,1,0,1,0,9,5,5,9,0,14,14,9,4,0,0,1,0,1,0,9,5,5,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
39,1,60,2,0,0,0,0,0,0,0,0,0,1,1,3,2,1,1,2,4,0.333333,0.125,3,3,1,2,0.125,3,1,1,0,0,1,21,22,9,5,0,1,2,0,2,0,10,7,5,10,0,21,22,9,5,0,1,2,0,2,0,10,7,5,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
63,1,439,2,0,0,0,0,0,0,0,0,4,5,5,54,16,3,5,29,38,0.5,0.230539,77,41,5,5,0.221902,77,0,0,0,0,0,257,364,2,0,2,0,9,2,9,1,9,189,2,9,1,270,377,2,0,2,0,13,2,13,1,13,196,2,13,1,0,0,48,1,54,0,0,17,0,0,0,3,0,6,1,3,0,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,1,0,0,0,1,1
37,1,74,2,0,0,0,0,0,0,0,0,1,3,3,9,3,6,2,2,4,0,0.0588235,2,0,0,3,0.0588235,2,0,0,0,0,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,32,38,4,0,4,0,2,4,2,0,2,15,4,2,0,0,0,11,0,12,0,2,4,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
37,1,61,2,0,0,0,0,0,0,0,0,0,3,3,7,3,1,1,1,3,0,0,0,0,0,2,0,0,1,1,0,0,1,22,25,9,5,0,1,2,0,1,0,10,11,5,9,0,22,25,9,5,0,1,2,0,1,0,10,11,5,9,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
45,1,128,2,0,0,0,0,0,0,0,0,1,4,4,25,9,7,2,6,12,0.142857,0.0394737,3,2,1,6,0.0394737,3,2,2,0,0,1,73,84,23,12,4,4,6,4,6,0,31,54,23,31,0,73,84,23,12,4,4,6,4,6,0,31,54,23,31,0,0,0,23,0,31,0,0,15,0,0,0,0,0,3,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
39,1,85,2,0,0,0,0,0,0,0,0,1,1,1,9,6,22,148,7,13,0.142857,0.0789474,3,3,1,6,0.0789474,3,2,2,0,0,1,35,47,46,35,3,0,6,3,6,0,78,15,43,76,3,35,47,46,35,3,0,6,3,6,0,78,15,43,76,3,0,0,26,0,6,0,0,2,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
48,1,362,2,0,0,0,0,0,0,0,0,2,3,3,71,13,44,23,6,31,0.192308,0.140221,38,35,5,21,0.140221,38,1,1,1,1,1,233,315,19,8,19,8,25,19,25,0,25,140,19,25,0,233,315,19,8,19,8,25,19,25,0,25,140,19,25,0,0,0,62,0,94,0,0,33,0,0,0,1,0,0,0,1,0,58,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0
43,1,53,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,5,0.25,0.421053,8,8,1,3,0.421053,8,1,1,0,0,1,11,11,9,4,0,0,3,0,3,0,11,3,5,11,0,11,11,9,4,0,0,3,0,3,0,11,3,5,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
117,1,1342,2,0.116911,4,34,9,0.0701468,0.0893971,86,86,14,4,4,144,38,40,354,53,109,0.12,0.127859,123,49,3,22,0.114995,125,0,0,40,41,0,839,1082,8,7,8,7,56,6,24,1,56,461,6,24,1,962,1226,21,28,14,13,81,6,47,2,124,504,8,79,3,0,0,224,29,91,0,0,9,0,23,0,2,0,5,14,4,0,33,161,0,0,3,1,0,0,0,25,0,0,0,0,0,0,5,2,0,28,10,4,15,0,0,0,0
42,1,107,2,0,0,0,0,0,0,0,0,1,1,1,12,6,4,23,2,11,0,0,0,0,0,10,0,0,1,1,0,0,1,53,66,5,0,5,0,9,5,9,0,9,21,5,9,0,53,66,5,0,5,0,9,5,9,0,9,21,5,9,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
42,1,267,2,0,0,0,0,0,0,0,0,1,4,4,56,5,1,1,13,26,0.0909091,0.026178,5,4,1,10,0.026178,5,2,2,0,0,1,186,226,10,2,8,2,13,0,10,0,13,113,2,10,0,186,226,10,2,8,2,13,0,10,0,13,113,2,10,0,0,1,37,0,6,0,0,0,0,0,0,0,0,5,0,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0
47,1,131,2,0,0,0,0,0,0,0,0,1,3,1,8,10,2,3,6,11,0,0,0,0,0,6,0.0135135,1,0,0,0,0,0,41,48,4,1,4,1,5,1,5,0,5,14,1,5,0,73,85,23,38,8,5,10,5,10,0,86,26,6,83,11,0,0,42,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
44,1,82,2,0,0,0,0,0,0,0,0,1,1,1,4,2,0,0,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,37,39,9,8,1,1,2,0,2,0,58,14,6,26,1,37,39,9,8,1,1,2,0,2,0,58,14,6,26,1,0,0,9,0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
36,1,424,2,0,0,0,0,0,0,0,0,78,0,0,92,1,0,0,1,93,0.0215054,0.0514286,18,5,2,91,0.0514286,18,1,1,0,0,1,332,389,9,7,1,0,92,0,92,0,148,122,6,116,1,332,389,9,7,1,0,92,0,92,0,148,122,6,116,1,0,0,175,246,24,0,0,0,0,0,0,1,0,0,1,1,0,21,163,0,0,0,0,0,92,0,0,0,0,0,0,0,0,2,0,0,10,0,7,92,55,0,0,0
51,1,406,2,0,0,0,0,0,0,0,0,1,1,1,43,0,0,0,0,42,0.0232558,0.140127,44,1,1,42,0.140127,44,0,0,0,0,0,270,356,3,0,3,0,42,0,42,0,42,179,0,42,0,270,356,3,0,3,0,42,0,42,0,42,179,0,42,0,0,0,91,50,44,0,0,0,0,0,0,0,0,0,3,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4,0,8,42,0,0,0,0
49,1,946,2,0.647314,16,42,42,0.356347,0.740741,320,320,3,1,1,30,13,0,0,17,44,0.037037,0.517318,463,451,1,26,0.517318,463,1,1,0,0,1,432,898,8,7,0,0,27,0,26,0,83,109,6,50,1,432,898,8,7,0,0,27,0,26,0,83,109,6,50,1,0,0,204,59,19,0,0,2,0,144,0,1,0,0,1,1,0,3,51,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,0,0,7,1,6,26,0,0,0,0
45,1,189,2,0,0,0,0,0,0,0,0,1,0,0,19,7,0,0,9,28,0,0,0,0,0,19,0,0,1,1,0,0,1,126,145,8,7,0,0,19,0,18,0,75,42,6,42,1,126,145,8,7,0,0,19,0,18,0,75,42,6,42,1,0,0,45,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,2,18,0,0,0,0
54,1,409,2,0.733831,13,52,44,0.761236,0.804416,271,255,1,1,1,25,19,0,0,19,38,0.05,0.009375,3,1,1,19,0.009375,3,1,1,0,0,1,317,356,8,7,0,0,19,0,19,0,75,131,6,43,1,317,356,8,7,0,0,19,0,19,0,75,131,6,43,1,0,0,164,41,27,0,0,2,0,117,0,0,0,0,0,2,0,8,41,0,0,0,0,0,27,0,4,0,0,0,0,0,0,0,0,0,4,0,9,18,0,0,0,0
59,1,325,2,0.132,1,3,3,0.123596,0.142241,33,33,1,0,0,27,8,0,0,7,34,0.111111,0.0901961,23,17,3,24,0.0901961,23,1,1,0,0,1,232,267,8,7,0,0,27,0,26,0,83,92,6,50,1,232,267,8,7,0,0,27,0,26,0,83,92,6,50,1,0,0,82,59,3,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,7,0,7,26,0,0,0,0
56,1,531,2,0.411765,9,24,24,0.478992,0.497525,228,201,1,2,2,20,20,0,0,20,33,0.142857,0.0648148,28,4,2,12,0.0648148,28,1,1,0,0,1,404,476,8,7,0,0,13,0,13,0,69,140,6,37,1,404,476,8,7,0,0,13,0,13,0,69,140,6,37,1,0,0,114,36,34,0,0,10,0,81,0,0,0,0,0,3,0,13,27,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,3,0,14,11,0,0,0,0
44,1,737,2,0.488704,16,28,28,0.456772,0.471726,317,317,1,0,0,22,6,0,0,7,29,0,0,0,0,0,23,0,0,1,1,0,0,1,672,694,8,7,0,0,22,0,22,0,78,112,6,46,1,672,694,8,7,0,0,22,0,22,0,78,112,6,46,1,0,0,170,46,24,0,0,0,0,116,0,0,0,0,0,0,0,1,47,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,7,0,24,22,0,0,0,0
39,1,273,2,0,0,0,0,0,0,0,0,1,1,1,12,1,0,0,1,12,0.0833333,0.0187793,4,1,1,11,0.0187793,4,1,1,0,0,1,209,235,18,7,10,0,11,0,11,0,67,21,6,35,1,209,235,18,7,10,0,11,0,11,0,67,21,6,35,1,0,0,31,20,11,0,0,0,0,0,0,0,0,0,10,0,0,0,25,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,6,0,10,0,0,0,0,0
37,1,117,2,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,4,0.25,0.08,6,4,1,3,0.08,6,1,1,0,0,1,69,81,9,7,1,0,3,0,3,0,59,12,6,27,1,69,81,9,7,1,0,3,0,3,0,59,12,6,27,1,0,0,9,7,5,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,2,0,2,2,0,0,0,0
