Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
43,1,539,2,0,0,0,0,0,0,0,0,0,0,0,58,1,2,3,24,82,0.966102,0.392777,174,174,57,2,0.392777,174,1,1,0,0,1,269,497,30,28,30,28,58,0,58,28,58,83,0,58,28,269,497,30,28,30,28,58,0,58,28,58,83,0,58,28,0,0,24,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0
23,1,45,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,44,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,570,2,0,0,0,0,0,0,0,0,1,5,5,78,11,0,0,44,72,0.608696,0.15404,61,43,14,9,0.152334,62,1,1,0,0,1,335,486,4,1,4,1,28,0,22,0,28,229,0,22,0,345,501,4,1,4,1,29,0,23,0,29,234,0,23,0,0,3,48,19,19,0,2,2,0,0,0,0,0,2,0,2,0,14,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,4,2,5,2,0,0,0
37,1,124,2,0,0,0,0,0,0,0,0,1,0,0,9,6,0,0,11,16,0.166667,0.0588235,4,4,1,5,0.0588235,4,1,1,0,0,1,64,88,8,1,6,0,5,0,5,0,6,31,0,6,0,64,88,8,1,6,0,5,0,5,0,6,31,0,6,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27,1,67,2,0,0,0,0,0,0,0,0,1,1,1,7,2,0,0,0,5,0,0,0,0,0,6,0,0,1,1,0,0,1,34,41,2,1,2,1,5,0,5,1,5,14,0,5,1,34,41,2,1,2,1,5,0,5,1,5,14,0,5,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,211,2,0.263923,8,66,8,0.154321,0.216981,25,23,1,2,2,32,1,1,0,0,17,0.333333,0.293333,44,44,6,12,0.293333,44,1,1,0,0,1,106,162,8,8,8,8,17,0,17,7,17,42,0,17,7,106,162,8,8,8,8,17,0,17,7,17,42,0,17,7,0,0,44,0,16,0,0,14,0,14,0,0,0,1,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
27,1,98,2,0,0,0,0,0,0,0,0,1,1,1,9,3,0,0,3,8,0.666667,0.515152,34,34,4,2,0.515152,34,1,1,0,0,1,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,94,2,0,0,0,0,0,0,0,0,1,2,2,15,3,0,0,8,15,0,0,0,0,0,8,0,0,1,1,0,0,1,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,0,2,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,85,2,0,0,0,0,0,0,0,0,1,0,0,8,3,0,0,1,9,0,0,0,0,0,9,0,0,1,1,0,0,1,46,57,3,1,3,1,8,0,8,1,8,18,0,8,1,46,57,3,1,3,1,8,0,8,1,8,18,0,8,1,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,1,185,2,0.488281,14,150,15,0.302632,0.363636,46,44,1,2,2,39,1,0,0,0,18,0,0,0,0,0,19,0,0,1,1,0,0,1,121,152,9,8,9,8,18,0,18,8,18,53,0,18,8,121,152,9,8,9,8,18,0,18,8,18,53,0,18,8,0,0,65,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
26,1,56,2,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,6,12,0,0,0,0,0,7,0,0,1,1,0,0,1,23,31,1,0,1,0,6,0,6,0,6,6,0,6,0,23,31,1,0,1,0,6,0,6,0,6,6,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,89,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0.0526316,1,1,0,4,0.04,2,0,0,0,0,0,18,25,3,2,3,2,3,0,3,1,3,3,0,3,1,48,65,6,4,6,4,9,0,9,3,9,13,0,9,3,0,0,24,0,5,0,0,3,0,0,0,0,0,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,90,2,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,8,0,0.0222222,1,1,0,9,0.0222222,1,1,1,0,0,1,44,59,5,4,5,4,8,0,8,4,8,8,0,8,4,44,59,5,4,5,4,8,0,8,4,8,8,0,8,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,66,2,0,0,0,0,0,0,0,0,1,1,1,6,4,0,0,4,9,0,0,0,0,0,6,0,0,1,1,0,0,1,29,37,2,0,2,0,5,0,5,0,5,9,0,5,0,29,37,2,0,2,0,5,0,5,0,5,9,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,56,2,0,0,0,0,0,0,0,0,1,1,1,5,3,0,0,3,7,0,0,0,0,0,5,0,0,1,1,0,0,1,24,31,2,0,2,0,4,0,4,0,4,7,0,4,0,24,31,2,0,2,0,4,0,4,0,4,7,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,70,2,0,0,0,0,0,0,0,0,1,1,1,7,3,0,0,3,8,0,0,0,0,0,6,0,0,1,1,0,0,1,34,42,2,0,2,0,5,0,5,0,5,13,0,5,0,34,42,2,0,2,0,5,0,5,0,5,13,0,5,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,118,2,0,0,0,0,0,0,0,0,1,1,1,17,10,0,0,4,19,0,0,0,0,0,16,0,0,1,1,0,0,1,65,83,2,0,2,0,15,0,15,0,15,22,0,15,0,65,83,2,0,2,0,15,0,15,0,15,22,0,15,0,0,0,33,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,1,184,2,0.474295,13,117,13,0.361111,0.404959,52,49,1,5,3,42,5,0,0,13,25,0,0,0,0,0,12,0,0,1,1,0,0,1,121,144,6,6,6,6,12,1,11,3,12,63,1,11,3,121,144,6,6,6,6,12,1,11,3,12,63,1,11,3,0,0,56,0,20,0,1,18,0,21,0,0,0,1,0,1,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
41,1,191,2,0.481481,13,117,13,0.350993,0.411765,53,49,1,4,2,41,5,0,0,13,25,0.0833333,0.0775194,10,8,1,11,0.0775194,10,1,1,0,0,1,119,151,6,6,6,6,12,1,11,3,12,62,1,11,3,119,151,6,6,6,6,12,1,11,3,12,62,1,11,3,0,0,54,0,19,0,0,18,0,21,0,0,0,1,0,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
41,1,179,2,0.432759,12,111,12,0.316547,0.355932,44,42,1,5,3,40,5,0,0,11,23,0,0.0166667,2,0,0,12,0.0166667,2,1,1,0,0,1,118,139,6,6,6,6,12,1,11,3,12,61,1,11,3,118,139,6,6,6,6,12,1,11,3,12,61,1,11,3,0,0,54,0,20,0,1,18,0,20,0,0,0,1,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
33,1,116,2,0.358065,8,66,8,0.309524,0.347826,26,24,1,2,2,21,3,1,0,0,8,0,0,0,0,0,9,0,0,1,1,0,0,1,69,84,4,3,4,3,8,1,8,3,8,31,1,8,3,69,84,4,3,4,3,8,1,8,3,8,31,1,8,3,0,0,38,0,15,0,0,14,0,14,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
40,1,191,2,0.63297,16,163,17,0.460526,0.535433,70,68,1,3,3,45,5,0,0,12,25,0.0714286,0.0305344,4,3,1,13,0.0305344,4,2,2,0,0,1,127,152,6,5,6,5,13,1,13,4,13,65,1,13,4,127,152,6,5,6,5,13,1,13,4,13,65,1,13,4,0,0,63,0,23,0,0,22,0,27,0,0,0,1,0,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
37,1,240,2,0.562273,25,443,31,0.343137,0.402367,70,68,1,2,2,66,4,0,0,4,26,0,0,0,0,0,23,0,0,1,1,0,0,1,169,204,11,10,11,10,22,1,22,10,22,87,1,22,10,169,204,11,10,11,10,22,1,22,10,22,87,1,22,10,0,0,80,0,43,0,0,42,0,20,0,0,0,1,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
34,1,161,2,0.286082,8,66,8,0.203125,0.24,26,24,1,2,2,29,2,1,0,0,16,0,0,0,0,0,17,0,0,1,1,0,0,1,100,128,8,7,8,7,16,1,16,7,16,39,1,16,7,100,128,8,7,8,7,16,1,16,7,16,39,1,16,7,0,0,58,0,15,0,0,14,0,14,0,0,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
39,1,358,2,0.379888,20,288,23,0.18125,0.242424,58,56,4,2,2,73,5,3,3,8,51,0.0909091,0.0869565,22,21,4,40,0.0869565,22,1,1,0,0,1,231,320,20,19,20,19,43,1,43,19,43,90,1,43,19,231,320,20,19,20,19,43,1,43,19,43,90,1,43,19,0,0,120,0,35,0,0,30,0,20,0,1,0,1,0,0,0,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0
36,1,100,2,0.337349,6,41,6,0.323077,0.351852,21,19,1,2,2,15,1,0,0,0,6,0,0,0,0,0,7,0,0,1,1,0,0,1,54,65,3,2,3,2,6,0,6,2,6,23,0,6,2,54,65,3,2,3,2,6,0,6,2,6,23,0,6,2,0,0,27,0,11,0,0,10,0,12,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,187,2,0.567044,15,155,16,0.391892,0.455285,58,56,1,2,2,43,5,0,0,10,23,0.0714286,0.0314961,4,3,1,13,0.0314961,4,2,2,0,0,1,123,148,6,5,6,5,13,1,13,4,13,63,1,13,4,123,148,6,5,6,5,13,1,13,4,13,63,1,13,4,0,0,61,0,23,0,0,22,0,26,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
40,1,191,2,0.63297,16,163,17,0.460526,0.535433,70,68,1,3,3,45,5,0,0,12,25,0.0714286,0.0305344,4,3,1,13,0.0305344,4,2,2,0,0,1,127,152,6,5,6,5,13,1,13,4,13,65,1,13,4,127,152,6,5,6,5,13,1,13,4,13,65,1,13,4,0,0,63,0,23,0,0,22,0,27,0,0,0,1,0,1,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
23,1,54,2,0,0,0,0,0,0,0,0,1,0,0,6,5,0,0,6,12,0,0,0,0,0,7,0,0,1,1,0,0,1,24,32,3,4,3,4,6,0,6,1,6,7,0,6,1,24,32,3,4,3,4,6,0,6,1,6,7,0,6,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,766,2,0.0864811,1,10,2,0.0451977,0.0737101,32,30,4,7,5,126,23,0,0,75,107,0.5,0.384266,254,216,5,5,0.384266,254,1,1,0,0,1,407,708,4,0,4,0,32,0,9,0,32,251,0,9,0,407,708,4,0,4,0,32,0,9,0,32,251,0,9,0,0,0,56,4,4,0,1,0,0,16,0,1,0,9,0,5,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
42,1,279,2,0.596741,4,11,11,0.52521,0.531429,125,93,5,3,3,19,15,0,0,17,24,0.25,0.142157,29,4,2,6,0.142157,29,1,1,0,0,1,175,238,3,1,1,0,7,0,7,0,8,141,0,8,0,175,238,3,1,1,0,7,0,7,0,8,141,0,8,0,0,0,54,21,5,0,0,0,0,37,0,1,0,0,0,1,0,2,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0
29,1,49,2,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0.352941,6,0,0,2,0.352941,6,1,1,0,0,1,11,21,5,1,3,0,1,0,1,0,2,0,0,2,0,11,21,5,1,3,0,1,0,1,0,2,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,611,2,0.280707,7,13,13,0.213235,0.23741,116,99,1,1,1,29,39,0,0,102,128,0,0.00239234,1,0,0,22,0.00239234,1,2,2,0,0,1,417,544,20,1,10,0,26,0,21,0,37,311,0,32,0,417,544,20,1,10,0,26,0,21,0,37,311,0,32,0,0,0,146,44,3,0,0,0,0,60,0,0,0,0,0,23,0,3,55,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,6,19,0,0,0,0
32,1,76,2,0,0,0,0,0,0,0,0,1,1,1,9,6,0,0,6,12,0,0,0,0,0,7,0,0,1,1,0,0,1,37,45,2,0,2,0,6,0,6,0,6,16,0,6,0,37,45,2,0,2,0,6,0,6,0,6,16,0,6,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,65,2,0,0,0,0,0,0,0,0,1,1,1,6,4,0,0,4,9,0,0,0,0,0,6,0,0,1,1,0,0,1,29,36,2,0,2,0,5,0,5,0,5,9,0,5,0,29,36,2,0,2,0,5,0,5,0,5,9,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,151,2,0,0,0,0,0,0,0,0,1,1,1,25,8,0,0,17,29,0,0,0,0,0,13,0,0,1,1,0,0,1,100,119,3,0,3,0,12,0,12,0,12,54,0,12,0,100,119,3,0,3,0,12,0,12,0,12,54,0,12,0,0,0,27,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30,1,75,2,0,0,0,0,0,0,0,0,2,2,2,9,7,0,0,6,12,0,0,0,0,0,7,0,0,1,1,0,0,1,38,46,2,0,2,0,6,0,6,0,6,16,0,6,0,38,46,2,0,2,0,6,0,6,0,6,16,0,6,0,0,0,16,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,123,2,0,0,0,0,0,0,0,0,1,0,0,5,10,0,0,23,28,0,0,0,0,0,6,0,0,2,2,0,0,1,78,92,17,1,7,0,5,0,5,0,16,43,0,16,0,78,92,17,1,7,0,5,0,5,0,16,43,0,16,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
42,1,129,2,0,0,0,0,0,0,0,0,1,0,0,4,21,0,0,30,34,0,0,0,0,0,5,0,0,1,1,0,0,1,71,88,14,1,12,0,4,0,4,0,5,30,0,5,0,71,88,14,1,12,0,4,0,4,0,5,30,0,5,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31,1,77,2,0,0,0,0,0,0,0,0,1,0,0,4,5,0,0,8,12,0,0,0,0,0,5,0,0,1,1,0,0,1,40,47,6,1,4,0,4,0,4,0,5,17,0,5,0,40,47,6,1,4,0,4,0,4,0,5,17,0,5,0,0,0,11,1,5,0,0,0,0,0,0,0,0,0,2,0,0,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,1,108,2,0,0,0,0,0,0,0,0,1,0,0,6,7,0,0,10,16,0,0,0,0,0,7,0,0,1,1,0,0,1,66,78,6,1,4,0,6,0,6,0,7,34,0,7,0,66,78,6,1,4,0,6,0,6,0,7,34,0,7,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,215,2,0.135266,6,41,6,0.114754,0.11875,21,19,2,4,3,45,5,1,2,15,32,0,0,0,0,0,16,0,0,2,3,0,0,2,160,183,20,21,3,7,17,0,15,2,54,82,0,51,15,160,183,20,21,3,7,17,0,15,2,54,82,0,51,15,0,0,52,0,13,0,0,10,0,9,0,1,0,0,0,0,0,3,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
36,1,153,2,0.244493,8,66,8,0.220339,0.242424,26,24,1,2,2,30,6,8,8,12,23,0,0.01,1,0,0,12,0.01,1,2,3,1,1,2,99,118,21,23,4,5,11,0,11,3,55,48,0,54,16,99,118,21,23,4,5,11,0,11,3,55,48,0,54,16,0,0,45,0,15,0,0,14,0,14,0,0,0,1,0,0,0,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
37,1,167,2,0.344423,10,120,11,0.267176,0.318182,35,35,1,2,2,40,3,0,0,2,16,0,0,0,0,0,15,0,0,1,1,0,0,1,110,131,7,5,7,5,14,0,14,6,14,56,0,14,6,110,131,7,5,7,5,14,0,14,6,14,56,0,14,6,0,0,48,0,30,0,0,28,0,14,0,0,0,1,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
54,1,494,2,0.0757997,8,66,8,0.0566893,0.0694864,25,23,6,2,2,98,13,11,3,8,75,0.0147059,0.0235988,8,7,1,67,0.0235988,8,1,1,0,0,1,331,441,30,27,30,27,67,0,67,29,67,102,0,67,29,331,441,30,27,30,27,67,0,67,29,67,102,0,67,29,0,0,168,2,18,0,0,14,0,11,0,1,0,1,0,2,0,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,18,0,2,0,0,0,0,0
39,1,172,2,0.199525,6,41,6,0.156716,0.180952,21,19,1,2,2,30,4,5,0,2,20,0,0,0,0,0,19,0,0,1,1,0,0,1,105,134,9,8,9,8,18,0,18,8,18,35,0,18,8,105,134,9,8,9,8,18,0,18,8,18,35,0,18,8,0,0,56,0,11,0,0,10,0,12,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
32,1,82,2,0.3125,2,12,2,0.27451,0.285714,14,12,1,2,2,13,4,1,0,2,6,0,0,0,0,0,5,0,0,3,5,0,0,2,42,51,23,24,2,1,4,0,4,1,59,21,0,58,17,42,51,23,24,2,1,4,0,4,1,59,21,0,58,17,0,0,27,0,11,0,0,10,0,11,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
69,1,648,2,0.0394669,3,19,3,0.0293103,0.032538,17,15,4,4,4,138,17,6,5,32,111,0.0253165,0.0170576,8,6,2,77,0.0170576,8,1,1,0,0,1,461,580,29,32,29,32,79,0,78,25,79,181,0,78,25,461,580,29,32,29,32,79,0,78,25,79,181,0,78,25,0,0,192,2,19,0,0,14,0,9,0,1,0,4,0,2,0,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,2,0,0,0,0,0
53,1,466,2,0.229375,14,238,22,0.173913,0.203488,72,70,1,3,3,119,11,7,8,13,59,0,0.0114943,4,0,0,46,0.0114943,4,1,1,2,3,1,344,414,17,19,17,19,46,0,45,13,46,174,0,45,13,344,414,17,19,17,19,46,0,45,13,46,174,0,45,13,0,0,124,2,65,0,0,54,0,14,0,0,0,3,0,1,0,7,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,13,0,1,0,0,0,0,0
31,1,138,2,0.371968,11,106,11,0.287037,0.329545,31,29,1,2,2,29,1,0,0,0,12,0,0,0,0,0,13,0,0,1,1,0,0,1,88,108,6,5,6,5,12,0,12,5,12,41,0,12,5,88,108,6,5,6,5,12,0,12,5,12,41,0,12,5,0,0,43,0,19,0,0,18,0,14,0,0,0,1,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43,1,310,2,0,0,0,0,0,0,0,0,1,7,6,57,20,0,0,42,60,0.105263,0.145228,35,11,2,17,0.145228,35,2,3,0,0,2,206,268,18,6,4,0,18,0,18,2,90,119,0,84,9,206,268,18,6,4,0,18,0,18,2,90,119,0,84,9,0,0,55,0,2,0,1,0,0,0,0,0,0,7,0,2,0,1,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
24,1,41,2,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,6,0,0,0,0,0,4,0,0,1,1,0,0,1,14,18,1,0,1,0,3,0,3,0,3,3,0,3,0,14,18,1,0,1,0,3,0,3,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,100,2,0,0,0,0,0,0,0,0,1,1,1,9,12,0,0,30,37,0,0,0,0,0,8,0,0,1,1,0,0,1,57,69,1,0,1,0,7,0,7,0,7,36,0,7,0,57,69,1,0,1,0,7,0,7,0,7,36,0,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,640,2,0.0479837,1,6,2,0.0364583,0.0451467,21,20,3,3,3,108,39,1,6,96,168,0,0.0513919,24,0,0,67,0.0513919,24,1,1,1,1,1,443,576,14,6,14,6,72,0,66,7,72,236,0,66,7,443,576,14,6,14,6,72,0,66,7,72,236,0,66,7,0,0,173,2,14,0,0,0,0,14,0,1,0,0,0,6,0,14,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0
30,1,161,2,0,0,0,0,0,0,0,0,1,0,0,9,11,0,0,24,33,0,0.017094,2,0,0,10,0.017094,2,3,3,0,0,1,115,132,12,1,0,0,9,0,9,0,28,76,0,27,4,115,132,12,1,0,0,9,0,9,0,28,76,0,27,4,0,0,22,13,1,0,0,0,0,0,0,0,0,0,0,1,0,4,21,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1,154,2,0.245083,1,2,2,0.189781,0.215686,26,22,1,0,0,8,12,2,11,24,32,0,0,0,0,0,8,0,0,2,2,2,2,1,102,137,12,1,2,0,8,0,7,4,19,74,0,18,4,102,137,12,1,2,0,8,0,7,4,19,74,0,18,4,0,0,40,2,2,0,0,0,0,17,0,0,0,0,0,4,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
63,1,695,2,0.234483,3,6,6,0.202212,0.221374,128,116,1,2,2,38,39,0,0,107,137,0.0645161,0.0490018,27,23,2,29,0.0490018,27,3,3,0,0,1,524,633,19,3,7,2,30,0,30,0,49,363,0,48,4,524,633,19,3,7,2,30,0,30,0,49,363,0,48,4,0,1,119,19,7,0,0,0,0,44,0,0,0,0,0,10,0,12,59,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,6,2,3,0,0,0,0,0
59,1,373,2,0,0,0,0,0,0,0,0,3,4,4,57,21,2,7,57,76,0.0588235,0.0469314,13,4,1,16,0.0469314,13,0,0,2,2,0,264,315,12,0,12,0,19,0,16,6,19,145,0,16,6,264,315,12,0,12,0,19,0,16,6,19,145,0,16,6,0,3,56,2,11,0,0,0,0,0,0,1,0,4,0,6,0,9,41,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0
