Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
36,1,101,2,0,0,0,0,0,0,0,0,1,3,3,11,11,0,0,10,12,0.666667,0.22807,13,6,2,1,0.22807,13,1,1,0,0,1,44,66,2,0,2,0,2,0,2,0,2,23,0,2,0,44,66,2,0,2,0,2,0,2,0,2,23,0,2,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,375,2,0.601955,5,8,5,0.319489,0.45977,100,80,1,1,1,8,36,1,0,57,62,0,0.439024,90,83,0,2,0.357934,97,1,1,0,0,1,115,229,9,1,7,0,5,0,1,0,6,81,0,2,0,174,313,11,9,9,8,21,0,17,8,22,90,0,18,8,0,2,86,4,1,0,0,0,0,46,0,0,0,0,0,5,0,3,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0
38,1,186,2,0,0,0,0,0,0,0,0,1,1,1,19,5,0,0,2,14,0.923077,0.293651,37,37,12,1,0.293651,37,1,2,0,0,2,89,149,3,1,2,0,12,0,12,0,15,44,0,15,1,89,149,3,1,2,0,12,0,12,0,15,44,0,15,1,0,0,10,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
37,1,86,2,0,0,0,0,0,0,0,0,1,3,3,8,5,0,0,2,6,0.8,0.288889,13,13,4,1,0.288889,13,1,2,0,0,2,32,50,3,1,2,0,4,0,4,0,7,13,0,7,1,32,50,3,1,2,0,4,0,4,0,7,13,0,7,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,89,2,0,0,0,0,0,0,0,0,0,0,0,6,4,2,2,4,10,0.714286,0.354167,17,17,5,2,0.354167,17,2,3,0,0,2,31,55,34,31,4,2,6,0,6,2,66,7,0,66,31,31,55,34,31,4,2,6,0,6,2,66,7,0,66,31,0,0,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
42,1,539,2,0,0,0,0,0,0,0,0,0,0,0,58,3,3,3,25,83,0.966102,0.391892,174,174,57,2,0.391892,174,1,1,1,1,1,270,498,30,28,30,28,58,0,58,28,58,83,0,58,28,270,498,30,28,30,28,58,0,58,28,58,83,0,58,28,0,0,24,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0
24,1,46,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,45,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,571,2,0,0,0,0,0,0,0,0,1,5,5,78,13,0,0,46,74,0.608696,0.15404,61,43,14,9,0.152334,62,1,1,0,0,1,335,486,4,1,4,1,28,0,22,0,28,229,0,22,0,345,501,4,1,4,1,29,0,23,0,29,234,0,23,0,0,3,49,19,19,0,2,2,0,0,0,0,0,2,0,3,0,14,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,4,2,5,2,0,0,0
29,1,56,2,0,0,0,0,0,0,0,0,1,1,1,5,3,0,0,1,4,0,0,0,0,0,4,0,0,1,2,0,0,2,23,28,2,1,1,0,3,0,3,0,6,10,0,6,1,23,28,2,1,1,0,3,0,3,0,6,10,0,6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,218,2,0.218,7,60,7,0.151515,0.2,25,23,1,2,2,33,2,1,0,2,19,0.222222,0.248366,38,38,4,14,0.248366,38,1,1,0,0,1,115,165,8,8,8,8,17,0,17,7,17,43,0,17,7,115,165,8,8,8,8,17,0,17,7,17,43,0,17,7,0,0,50,1,16,0,0,14,0,14,0,0,0,1,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
28,1,99,2,0,0,0,0,0,0,0,0,1,1,1,9,3,0,0,3,8,0.666667,0.515152,34,34,4,2,0.515152,34,1,1,0,0,1,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,1,96,2,0,0,0,0,0,0,0,0,1,2,2,15,4,0,0,9,16,0,0,0,0,0,8,0,0,1,1,0,0,1,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,0,0,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,1,82,2,0,0,0,0,0,0,0,0,1,0,0,6,4,0,0,0,6,0,0.0930233,4,0,0,7,0.0930233,4,1,1,0,0,1,39,51,2,0,2,0,6,0,6,0,6,16,0,6,0,39,51,2,0,2,0,6,0,6,0,6,16,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,191,2,0.483559,13,144,14,0.292994,0.360656,46,44,1,2,2,39,1,1,0,0,18,0,0.031746,4,0,0,19,0.031746,4,1,1,0,0,1,122,157,9,8,9,8,18,0,18,8,18,53,0,18,8,122,157,9,8,9,8,18,0,18,8,18,53,0,18,8,0,0,65,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
26,1,61,2,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,6,12,0,0.142857,4,0,0,7,0.142857,4,1,1,0,0,1,24,36,1,0,1,0,6,0,6,0,6,6,0,6,0,24,36,1,0,1,0,6,0,6,0,6,6,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,90,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0.0526316,1,1,0,4,0.04,2,0,0,0,0,0,18,25,3,2,3,2,3,0,3,1,3,3,0,3,1,48,65,6,4,6,4,9,0,9,3,9,13,0,9,3,0,0,24,0,5,0,0,3,0,0,0,0,0,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,176,2,0.468165,13,144,14,0.323944,0.363636,46,44,1,2,2,33,1,1,0,0,12,0,0,0,0,0,13,0,0,1,1,0,0,1,121,142,6,5,6,5,12,0,12,5,12,47,0,12,5,121,142,6,5,6,5,12,0,12,5,12,47,0,12,5,0,0,49,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,1,67,2,0,0,0,0,0,0,0,0,2,1,1,6,5,0,0,3,8,0,0,0,0,0,6,0,0,1,1,0,0,1,28,36,2,0,2,0,5,0,5,0,5,9,0,5,0,28,36,2,0,2,0,5,0,5,0,5,9,0,5,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,76,2,0,0,0,0,0,0,0,0,2,1,1,6,4,0,0,2,7,0,0,0,0,0,6,0,0,1,1,0,0,1,34,45,2,0,2,0,5,0,5,0,5,16,0,5,0,34,45,2,0,2,0,5,0,5,0,5,16,0,5,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31,1,71,2,0,0,0,0,0,0,0,0,2,1,1,7,4,0,0,2,7,0,0,0,0,0,6,0,0,1,1,0,0,1,33,41,2,0,2,0,5,0,5,0,5,13,0,5,0,33,41,2,0,2,0,5,0,5,0,5,13,0,5,0,0,0,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,120,2,0,0,0,0,0,0,0,0,1,1,1,16,13,0,0,5,20,0,0.0625,4,0,0,16,0.0625,4,1,1,0,0,1,60,82,2,0,2,0,15,0,15,0,15,22,0,15,0,60,82,2,0,2,0,15,0,15,0,15,22,0,15,0,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,158,2,0.30735,10,100,10,0.260504,0.29,31,29,1,2,2,29,4,1,0,3,14,0,0,0,0,0,12,0,0,1,1,0,0,1,100,119,5,5,5,5,11,1,11,4,11,42,1,11,4,100,119,5,5,5,5,11,1,11,4,11,42,1,11,4,0,0,44,0,19,0,0,18,0,14,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
43,1,199,2,0.252144,12,103,12,0.254777,0.290076,40,38,1,2,2,35,6,5,0,7,20,0,0.0296296,4,0,0,14,0.0296296,4,1,1,0,0,1,131,157,6,5,6,5,13,2,13,4,13,53,2,13,4,131,157,6,5,6,5,13,2,13,4,13,53,2,13,4,0,0,49,3,3,0,0,0,1,14,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0
40,1,158,2,0.30735,10,100,10,0.260504,0.29,31,29,1,2,2,29,4,2,0,3,14,0,0.0196078,2,0,0,12,0.0196078,2,1,1,0,0,1,100,119,5,5,5,5,11,1,11,4,11,42,1,11,4,100,119,5,5,5,5,11,1,11,4,11,42,1,11,4,0,0,44,0,19,0,0,18,0,14,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
37,1,118,2,0.368421,5,41,5,0.256098,0.328125,21,21,0,0,0,2,1,0,0,0,2,0.333333,0.416667,10,10,1,2,0.146667,11,0,0,0,0,0,14,21,2,1,2,1,2,0,2,1,2,2,0,2,1,64,82,5,3,5,3,8,0,8,3,8,29,0,8,3,0,0,38,0,16,0,0,14,0,17,0,0,0,0,1,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,130,2,0.322674,7,60,7,0.273684,0.3,26,24,1,2,2,21,3,3,0,0,8,0,0,0,0,0,9,0,0,1,1,0,0,1,80,95,4,3,4,3,8,1,8,3,8,31,1,8,3,80,95,4,3,4,3,8,1,8,3,8,31,1,8,3,0,0,38,0,15,0,0,14,0,14,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
45,1,210,2,0.299043,13,144,14,0.277108,0.305556,46,44,1,2,2,35,8,1,0,2,15,0,0,0,0,0,14,0,0,2,2,0,0,1,144,166,6,5,6,5,13,1,13,5,13,50,1,13,5,144,166,6,5,6,5,13,1,13,5,13,50,1,13,5,0,0,55,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
32,1,147,2,0.577367,13,144,14,0.396552,0.458333,46,44,1,2,2,33,1,1,0,0,12,0,0,0,0,0,13,0,0,1,1,0,0,1,96,116,6,5,6,5,12,1,12,5,12,47,1,12,5,96,116,6,5,6,5,12,1,12,5,12,47,1,12,5,0,0,53,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1
49,1,222,2,0.164688,7,60,7,0.149425,0.167832,26,24,1,2,2,31,7,4,0,0,18,0,0,0,0,0,19,0,0,1,1,0,0,1,143,174,9,8,9,8,18,1,18,8,18,41,1,18,8,143,174,9,8,9,8,18,1,18,8,18,41,1,18,8,0,0,62,1,15,0,0,14,0,13,0,0,0,1,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,1,1
67,1,635,2,0.130753,13,144,14,0.0808436,0.0986547,46,44,5,2,2,93,15,9,5,13,79,0.0597015,0.0470085,22,21,4,63,0.0470085,22,1,2,0,0,2,446,569,30,29,30,29,66,1,66,30,66,109,1,66,30,446,569,30,29,30,29,66,1,66,30,66,109,1,66,30,0,0,171,3,29,0,0,22,0,17,0,1,0,1,1,2,0,2,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,22,0,3,0,0,0,3,1
39,1,114,2,0.29682,5,34,5,0.276316,0.292308,21,19,1,2,2,15,1,0,0,0,6,0,0,0,0,0,7,0,0,1,1,0,0,1,65,76,3,2,3,2,6,0,6,2,6,23,0,6,2,65,76,3,2,3,2,6,0,6,2,6,23,0,6,2,0,0,27,0,11,0,0,10,0,12,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,185,2,0.235169,7,60,7,0.184397,0.235294,26,24,1,2,2,26,3,1,0,0,12,0.538462,0.184,23,23,7,6,0.184,23,1,1,0,0,1,102,141,6,5,6,5,12,1,12,5,12,36,1,12,5,102,141,6,5,6,5,12,1,12,5,12,36,1,12,5,0,0,35,0,15,0,0,14,0,14,0,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1
39,1,128,2,0.303249,5,34,5,0.233333,0.287879,21,19,1,2,2,16,1,2,0,0,6,0.714286,0.204819,17,17,5,2,0.204819,17,1,1,0,0,1,66,90,3,2,3,2,6,0,6,2,6,24,0,6,2,66,90,3,2,3,2,6,0,6,2,6,24,0,6,2,0,0,19,0,11,0,0,10,0,12,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45,1,210,2,0.299043,13,144,14,0.277108,0.305556,46,44,1,2,2,35,8,1,0,2,15,0,0,0,0,0,14,0,0,2,2,0,0,1,144,166,6,5,6,5,13,1,13,5,13,50,1,13,5,144,166,6,5,6,5,13,1,13,5,13,50,1,13,5,0,0,55,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
46,1,252,2,0.269978,13,144,14,0.222222,0.251429,46,44,2,2,2,43,8,3,0,2,21,0,0,0,0,0,20,0,0,2,2,0,0,1,175,207,9,7,9,7,19,1,19,8,19,60,1,19,8,175,207,9,7,9,7,19,1,19,8,19,60,1,19,8,0,0,72,0,25,0,0,22,0,20,0,1,0,1,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
47,1,174,2,0.107273,1,1,1,0.109375,0.1,14,10,1,1,1,8,22,0,0,35,40,0.2,0.047619,5,5,1,4,0.047619,5,0,0,0,0,0,100,128,3,0,3,0,5,0,4,1,5,76,0,4,1,100,128,3,0,3,0,5,0,4,1,5,76,0,4,1,0,0,23,8,17,0,0,0,0,8,0,0,0,0,0,2,0,0,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
20,1,41,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,16,22,2,2,2,2,4,0,4,2,4,4,0,4,2,16,22,2,2,2,2,4,0,4,2,4,4,0,4,2,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,1,422,2,0.0884146,1,5,1,0.0431267,0.0612245,16,15,3,3,3,66,27,2,6,43,74,0.137931,0.253049,83,73,4,25,0.253049,83,1,1,0,0,1,245,371,10,9,10,9,31,0,28,9,31,103,0,28,9,245,371,10,9,10,9,31,0,28,9,31,103,0,28,9,0,0,74,1,4,0,1,0,0,9,0,1,0,0,0,4,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2,1
60,1,904,2,0,0,0,0,0,0,0,0,3,7,7,181,30,3,0,98,132,0.0454545,0.0452196,35,14,1,21,0.0452196,35,1,1,0,0,1,739,845,6,8,6,8,34,0,21,6,34,481,0,21,6,739,845,6,8,6,8,34,0,21,6,34,481,0,21,6,0,0,112,4,2,0,0,0,0,0,0,1,0,21,0,11,0,2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,0,0,0
33,1,44,2,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,2,3,0.5,0.357143,5,5,1,1,0.357143,5,1,1,0,0,1,9,12,1,0,1,0,1,0,1,0,1,2,0,1,0,9,12,1,0,1,0,1,0,1,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,516,2,0.27458,3,5,5,0.250569,0.243767,110,88,2,1,1,23,40,13,29,80,101,0.0454545,0.0232558,7,5,1,21,0.0190217,7,0,0,0,0,0,294,369,3,10,3,10,21,2,21,0,21,217,2,21,0,361,439,3,10,3,10,29,2,29,0,29,253,2,29,0,0,0,127,0,15,0,0,0,0,22,0,1,0,0,0,5,0,15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
68,1,461,2,0.454545,8,60,24,0.408629,0.424837,161,130,1,2,2,20,37,0,0,67,73,0.166667,0.046595,13,5,1,5,0.0407524,13,0,0,0,0,0,266,346,10,0,10,0,6,0,5,1,6,208,0,5,1,306,394,10,0,10,0,14,0,13,1,14,216,0,13,1,0,0,119,5,47,0,0,0,0,50,0,0,0,1,0,6,0,3,55,0,0,0,0,0,42,0,0,0,0,0,0,0,0,2,0,0,7,0,2,3,0,0,0,0
31,1,84,2,0.343874,1,1,1,0.203704,0.229167,11,11,1,0,0,5,10,2,40,25,30,0,0,0,0,0,6,0,0,0,0,0,0,0,48,54,3,0,3,0,5,0,5,0,5,32,0,5,0,48,54,3,0,3,0,5,0,5,0,5,32,0,5,0,0,0,28,0,3,0,0,0,0,11,0,0,0,0,0,1,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
43,1,280,2,0.388021,3,7,7,0.281513,0.328467,67,45,5,3,3,17,15,0,0,16,22,0.285714,0.331707,68,44,2,5,0.331707,68,1,1,0,0,1,137,238,3,1,1,0,6,0,6,0,7,108,0,7,0,137,238,3,1,1,0,6,0,6,0,7,108,0,7,0,0,0,42,16,4,0,0,0,0,29,0,1,0,0,0,1,0,2,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,0,0,0
60,1,264,2,0.770238,8,19,14,0.717073,0.71875,147,115,1,3,3,12,36,0,0,67,69,0.333333,0.0243902,4,0,1,2,0.0243902,4,2,2,0,0,1,160,205,17,1,7,0,2,0,1,0,14,123,0,13,0,160,205,17,1,7,0,2,0,1,0,14,123,0,13,0,0,0,36,1,0,0,0,0,0,20,0,0,0,1,0,4,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
77,1,613,2,0.935679,24,30,28,0.836127,0.868293,449,356,1,1,1,27,43,0,0,95,118,0.0454545,0.0167866,7,6,1,21,0.0167866,7,2,2,0,0,1,410,537,23,1,13,0,23,0,21,0,35,294,0,33,0,410,537,23,1,13,0,23,0,21,0,35,294,0,33,0,0,0,231,44,3,0,0,0,0,154,0,0,0,0,0,22,0,3,49,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,6,19,0,0,0,0
33,1,87,2,0,0,0,0,0,0,0,0,2,1,1,10,6,0,0,4,11,0,0,0,0,0,8,0,0,1,1,0,0,1,45,55,2,0,2,0,7,0,7,0,7,15,0,7,0,45,55,2,0,2,0,7,0,7,0,7,15,0,7,0,0,0,18,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,66,2,0,0,0,0,0,0,0,0,2,1,1,6,5,0,0,3,8,0,0,0,0,0,6,0,0,1,1,0,0,1,28,35,2,0,2,0,5,0,5,0,5,9,0,5,0,28,35,2,0,2,0,5,0,5,0,5,9,0,5,0,0,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,61,2,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,3,0.25,0.166667,4,4,1,3,0.166667,4,1,1,0,0,1,20,25,2,0,2,0,3,0,3,0,3,4,0,3,0,20,25,2,0,2,0,3,0,3,0,3,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,152,2,0,0,0,0,0,0,0,0,1,2,2,25,7,0,0,13,25,0,0.01,1,0,0,13,0.01,1,1,1,0,0,1,99,119,3,0,3,0,12,0,12,0,12,54,0,12,0,99,119,3,0,3,0,12,0,12,0,12,54,0,12,0,0,0,28,1,7,0,0,0,0,0,0,0,0,0,0,1,0,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,1,77,2,0,0,0,0,0,0,0,0,2,2,2,9,7,0,0,6,12,0,0,0,0,0,7,0,0,1,1,0,0,1,39,47,2,0,2,0,6,0,6,0,6,17,0,6,0,39,47,2,0,2,0,6,0,6,0,6,17,0,6,0,0,0,16,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,69,2,0,0,0,0,0,0,0,0,2,1,1,6,3,0,0,1,6,0,0,0,0,0,6,0,0,1,1,0,0,1,33,40,2,0,2,0,5,0,5,0,5,10,0,5,0,33,40,2,0,2,0,5,0,5,0,5,10,0,5,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,123,2,0.776018,3,3,3,0.582418,0.636364,53,49,1,0,0,5,10,0,0,23,28,0,0,0,0,0,6,0,0,2,2,0,0,1,77,91,17,1,7,0,5,0,5,0,17,42,0,17,0,77,91,17,1,7,0,5,0,5,0,17,42,0,17,0,0,0,42,0,3,0,0,0,0,25,0,0,0,0,0,2,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
43,1,131,2,0,0,0,0,0,0,0,0,1,0,0,4,20,0,0,31,35,0,0,0,0,0,5,0,0,1,1,0,0,1,72,89,13,1,11,0,4,0,4,0,5,33,0,5,0,72,89,13,1,11,0,4,0,4,0,5,33,0,5,0,0,0,16,1,2,0,0,0,0,0,0,0,0,0,0,3,0,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
32,1,79,2,0,0,0,0,0,0,0,0,1,0,0,4,5,0,0,8,12,0,0,0,0,0,5,0,0,1,1,0,0,1,41,48,6,1,4,0,4,0,4,0,5,17,0,5,0,41,48,6,1,4,0,4,0,4,0,5,17,0,5,0,0,0,11,1,5,0,0,0,0,0,0,0,0,0,2,0,0,2,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,1,109,2,0,0,0,0,0,0,0,0,1,0,0,6,7,0,0,10,16,0,0,0,0,0,7,0,0,1,1,0,0,1,66,78,6,1,4,0,6,0,6,0,7,34,0,7,0,66,78,6,1,4,0,6,0,6,0,7,34,0,7,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,231,2,0.394068,9,80,10,0.364583,0.412121,70,68,1,2,2,47,5,0,0,8,25,0,0.011976,2,0,0,17,0.011976,2,1,1,0,0,1,165,192,8,5,8,5,17,1,16,6,17,72,1,16,6,165,192,8,5,8,5,17,1,16,6,17,72,1,16,6,0,0,66,4,4,0,0,0,1,21,0,0,0,1,0,0,0,1,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,7,2,0,1,0,0,0,0
51,1,398,2,0.0747443,4,23,4,0.0775862,0.0794702,27,24,3,4,4,83,13,3,3,42,71,0,0.00657895,2,0,0,28,0.00657895,2,2,4,0,0,2,302,348,25,28,7,11,29,0,27,6,70,138,0,66,22,302,348,25,28,7,11,29,0,27,6,70,138,0,66,22,0,0,94,2,9,0,0,0,1,9,0,1,0,2,0,6,0,9,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0
