Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,bugs,label
35,1,73,2,0.226027,1,4,1,0.282051,0.294118,11,10,2,4,4,10,2,0,0,1,3,0.333333,0.15,6,5,1,2,0.15,6,1,1,0,0,1,34,39,1,0,1,0,2,0,2,0,2,19,0,2,0,34,39,1,0,1,0,2,0,2,0,2,19,0,2,0,0,0,21,1,1,0,0,0,0,11,0,1,0,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,72,2,0.244444,1,4,1,0.289474,0.3125,11,10,2,4,4,9,2,1,0,1,3,0.333333,0.157895,6,5,1,2,0.157895,6,1,1,0,0,1,32,38,1,0,1,0,2,0,2,0,2,18,0,2,0,32,38,1,0,1,0,2,0,2,0,2,18,0,2,0,0,0,21,1,1,0,0,0,0,11,0,1,0,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,119,2,0,0,0,0,0,0,0,0,1,3,3,14,3,3,3,2,9,0.125,0.0921053,7,5,1,7,0.0921053,7,0,0,0,0,0,69,85,6,4,6,4,7,2,7,2,7,27,2,7,2,69,85,6,4,6,4,7,2,7,2,7,27,2,7,2,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
60,1,236,2,0,0,0,0,0,0,0,0,1,2,2,12,6,7,9,9,16,0.125,0.0378788,5,5,1,7,0.0379747,6,0,0,0,0,0,127,151,5,4,5,4,7,0,7,0,7,97,0,7,0,152,177,5,4,5,4,12,0,12,0,12,108,0,12,0,0,0,45,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0
28,1,58,2,0,0,0,0,0,0,0,0,1,0,0,4,3,5,4,5,9,0.2,0.16129,5,5,1,4,0.16129,5,0,0,0,0,0,26,31,1,0,1,0,4,0,4,0,4,15,0,4,0,26,31,1,0,1,0,4,0,4,0,4,15,0,4,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,72,2,0,0,0,0,0,0,0,0,1,1,1,6,0,12,17,0,5,0.166667,0.135135,5,5,1,5,0.108696,5,0,0,0,0,0,32,38,3,0,3,0,5,0,5,0,5,17,0,5,0,41,47,3,0,3,0,6,0,6,0,6,23,0,6,0,0,0,18,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
25,1,45,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,3,0.75,0.5,11,11,3,1,0.5,11,0,0,0,0,0,11,21,0,0,0,0,3,0,3,1,3,3,0,3,1,11,21,0,0,0,0,3,0,3,1,3,3,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,75,2,0,0,0,0,0,0,0,0,1,2,2,10,3,1,2,3,8,0.166667,0.116279,5,5,1,5,0.116279,5,0,0,0,0,0,38,47,3,3,3,3,5,0,5,0,5,18,0,5,0,38,47,3,3,3,3,5,0,5,0,5,18,0,5,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,123,2,0,0,0,0,0,0,0,0,9,0,0,9,1,6,2,0,9,0.1,0.0746269,5,5,1,9,0.0588235,5,0,0,0,0,0,62,75,3,0,3,0,9,3,9,0,9,9,3,9,0,80,93,3,0,3,0,12,3,12,0,12,18,3,12,0,0,0,41,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
32,1,77,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.272727,6,6,1,0,0.136364,6,0,0,0,0,0,16,24,6,0,6,0,1,6,0,0,1,0,6,0,0,38,46,6,6,6,6,7,6,6,0,7,8,6,6,0,0,0,38,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
38,1,87,2,0,0,0,0,0,0,0,0,1,1,1,10,3,1,0,2,10,0.142857,0.162791,7,7,1,6,0.162791,7,1,1,1,1,1,36,50,1,3,1,3,8,0,6,0,8,16,0,6,0,36,50,1,3,1,3,8,0,6,0,8,16,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,892,2,0.180505,8,87,16,0.122424,0.134309,101,101,2,11,5,182,16,0,0,89,123,0.0909091,0.0364109,28,8,2,20,0.0358974,28,2,3,0,0,2,741,812,4,14,3,13,34,0,21,3,40,365,0,25,3,752,825,4,14,3,13,36,0,23,3,42,371,0,27,3,0,0,148,1,8,0,1,0,0,25,0,1,0,14,0,6,0,7,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0
29,1,56,2,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,3,0.5,0.296296,8,8,2,2,0.296296,8,1,1,0,0,1,19,28,2,2,2,2,3,0,3,1,3,7,0,3,1,19,28,2,2,2,2,3,0,3,1,3,7,0,3,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1,42,2,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,3,0,0,0,0,0,3,0,0,1,1,0,0,1,13,17,2,0,2,0,2,0,2,0,2,2,0,2,0,13,17,2,0,2,0,2,0,2,0,2,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,96,2,0,0,0,0,0,0,0,0,1,1,1,11,4,0,0,3,13,0,0,0,0,0,11,0,0,1,1,0,0,1,53,67,3,1,3,1,10,0,10,1,10,21,0,10,1,53,67,3,1,3,1,10,0,10,1,10,21,0,10,1,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,82,2,0,0,0,0,0,0,0,0,1,1,1,8,5,0,0,4,11,0,0,0,0,0,8,0,0,1,1,0,0,1,42,54,3,1,3,1,7,0,7,1,7,16,0,7,1,42,54,3,1,3,1,7,0,7,1,7,16,0,7,1,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,171,2,0.479769,1,6,3,0.369565,0.435897,51,51,1,1,1,19,6,0,0,5,20,0,0,0,0,0,16,0,0,1,1,0,0,1,117,138,5,2,5,2,15,0,15,2,15,60,0,15,2,117,138,5,2,5,2,15,0,15,2,15,60,0,15,2,0,0,59,2,2,0,0,0,0,26,0,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30,1,76,2,0,0,0,0,0,0,0,0,1,1,1,8,3,0,0,3,10,0,0,0,0,0,8,0,0,1,1,0,0,1,38,47,2,0,2,0,7,0,7,0,7,14,0,7,0,38,47,2,0,2,0,7,0,7,0,7,14,0,7,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,69,2,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,15,16,0,0,0,0,0,2,0,0,1,1,0,0,1,28,35,4,1,2,0,1,0,1,0,2,18,0,2,0,28,35,4,1,2,0,1,0,1,0,2,18,0,2,0,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1,144,2,0.286807,1,4,2,0.259259,0.275862,28,24,1,1,1,13,9,0,0,20,29,0,0.0543478,5,0,0,10,0.0543478,5,1,1,0,0,1,87,108,4,1,2,0,9,0,9,0,10,46,0,10,0,87,108,4,1,2,0,9,0,9,0,10,46,0,10,0,0,0,39,7,8,0,0,0,0,17,0,0,0,0,0,1,0,8,21,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,1,69,2,0.397516,1,1,1,0.263158,0.3125,10,10,1,0,0,3,5,0,0,8,11,0,0,0,0,0,4,0,0,1,1,0,0,1,32,38,5,1,3,0,3,0,3,0,4,13,0,4,0,32,38,5,1,3,0,3,0,3,0,4,13,0,4,0,0,0,20,0,2,0,0,0,0,11,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,225,2,0.556604,17,208,18,0.290503,0.442478,52,50,1,2,2,40,4,0,0,2,16,0.866667,0.289308,46,46,13,2,0.289308,46,1,1,0,0,1,113,179,7,6,7,6,14,0,14,6,14,55,0,14,6,113,179,7,6,7,6,14,0,14,6,14,55,0,14,6,0,0,29,0,27,0,0,26,0,20,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
76,1,681,2,0.0862364,10,78,10,0.0594059,0.0930931,36,31,3,3,3,82,11,8,3,19,65,0.777778,0.392336,215,206,35,10,0.392336,215,1,1,0,0,1,333,606,20,20,20,20,46,0,44,18,46,123,0,44,18,333,606,20,20,20,20,46,0,44,18,46,123,0,44,18,0,0,53,5,19,0,1,14,0,16,0,1,0,1,0,1,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,3,0,0,0,0,0
48,1,136,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0.6,0.510638,24,24,3,2,0.320988,26,0,0,0,0,0,23,43,3,2,3,2,4,0,4,2,4,4,0,4,2,55,89,6,4,6,4,10,0,10,4,10,14,0,10,4,0,0,20,0,6,0,0,3,0,0,0,0,0,0,1,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,111,2,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,4,0.2,0.3,9,9,1,4,0.15873,10,0,0,0,0,0,21,32,3,2,3,2,4,0,4,2,4,4,0,4,2,53,78,6,4,6,4,10,0,10,4,10,14,0,10,4,0,0,25,0,6,0,0,3,0,0,0,0,0,0,1,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,105,2,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,10,0,0,0,0,0,11,0,0,1,1,0,0,1,55,71,6,5,6,5,10,0,10,5,10,10,0,10,5,55,71,6,5,6,5,10,0,10,5,10,10,0,10,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,1,106,2,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,10,0,0.0178571,1,1,0,11,0.0178571,1,1,1,0,0,1,55,72,6,5,6,5,10,0,10,5,10,10,0,10,5,55,72,6,5,6,5,10,0,10,5,10,10,0,10,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,1,194,2,0.305987,11,108,11,0.197452,0.298969,31,29,1,2,2,30,2,0,0,0,13,0.857143,0.302158,42,42,12,2,0.302158,42,1,1,0,0,1,97,157,6,5,6,5,13,0,13,5,13,42,0,13,5,97,157,6,5,6,5,13,0,13,5,13,42,0,13,5,0,0,21,0,19,0,0,18,0,14,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,1,133,2,0,0,0,0,0,0,0,0,0,1,1,18,3,3,14,6,21,0.0625,0.0617284,5,5,1,15,0.0617284,5,0,0,0,0,0,76,104,8,8,8,8,15,0,15,7,15,18,0,15,7,76,104,8,8,8,8,15,0,15,7,15,18,0,15,7,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
82,1,630,2,0.0887713,10,78,10,0.0655738,0.0911765,36,31,3,3,3,92,13,12,5,18,78,0.377049,0.291667,140,136,23,38,0.291667,140,1,1,1,2,1,340,549,24,28,24,28,60,0,60,27,60,106,0,60,27,340,549,24,28,24,28,60,0,60,27,60,106,0,60,27,0,0,113,5,23,0,1,16,0,16,0,1,0,1,0,2,0,3,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,16,0,4,0,0,0,0,0
36,1,100,2,0.420601,4,28,4,0.4,0.468085,26,22,1,2,2,14,5,1,0,3,7,0.6,0.20339,12,12,3,2,0.20339,12,2,3,1,1,2,47,65,27,29,3,1,4,0,4,1,64,23,0,64,28,47,65,27,29,3,1,4,0,4,1,64,23,0,64,28,0,0,28,1,11,0,0,10,0,12,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
33,1,64,2,0,0,0,0,0,0,0,0,0,1,1,5,1,5,3,2,6,0.2,0.172414,5,5,1,4,0.172414,5,0,0,0,0,0,24,32,3,2,3,2,4,0,4,2,4,5,0,4,2,24,32,3,2,3,2,4,0,4,2,4,5,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,206,2,0.335766,11,108,11,0.198718,0.305263,31,29,1,2,2,30,2,0,0,0,13,0.857143,0.370861,56,56,12,2,0.370861,56,1,1,0,0,1,95,156,6,5,6,5,13,0,13,5,13,42,0,13,5,95,156,6,5,6,5,13,0,13,5,13,42,0,13,5,0,0,21,0,19,0,0,18,0,14,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77,1,553,2,0.169595,6,42,7,0.102725,0.180077,49,47,4,4,2,77,11,10,0,13,51,0.846154,0.401376,175,174,33,6,0.401376,175,1,1,0,0,1,261,477,17,16,17,16,38,0,38,15,38,87,0,38,15,261,477,17,16,17,16,38,0,38,15,38,87,0,38,15,0,0,54,3,25,0,1,16,0,23,0,1,0,0,0,1,0,6,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,3,0,0,0,0,0
35,1,105,2,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,10,0,0,0,0,0,11,0,0,1,1,0,0,1,55,71,6,5,6,5,10,0,10,5,10,10,0,10,5,55,71,6,5,6,5,10,0,10,5,10,10,0,10,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,1,136,2,0,0,0,0,0,0,0,0,3,1,1,23,8,0,0,20,42,0,0,0,0,0,23,0,0,1,1,0,0,1,79,104,3,1,3,1,22,0,22,3,22,25,0,22,3,79,104,3,1,3,1,22,0,22,3,22,25,0,22,3,0,0,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
40,1,219,2,0,0,0,0,0,0,0,0,2,2,2,13,13,0,0,47,49,0,0.0138889,2,0,0,3,0.0138889,2,1,1,0,0,1,142,180,4,1,2,0,2,0,2,0,3,119,0,3,0,142,180,4,1,2,0,2,0,2,0,3,119,0,3,0,0,0,14,4,11,0,0,0,0,0,0,1,0,1,0,3,0,11,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
36,1,98,2,0,0,0,0,0,0,0,0,1,3,3,11,13,0,0,10,12,0.666667,0.218182,12,6,2,1,0.218182,12,1,1,0,0,1,43,63,2,0,2,0,2,0,2,0,2,22,0,2,0,43,63,2,0,2,0,2,0,2,0,2,22,0,2,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,224,2,0.169369,2,2,2,0.109756,0.141667,18,17,1,0,0,1,34,1,0,58,59,0,0.0229885,2,0,0,2,0.0697674,9,1,1,0,0,1,85,107,8,1,6,0,1,0,1,0,2,65,0,2,0,120,164,8,8,6,7,15,0,15,7,16,72,0,16,7,0,0,39,2,1,0,0,0,0,9,0,0,0,0,0,3,0,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
35,1,192,2,0,0,0,0,0,0,0,0,1,1,1,21,4,0,0,3,17,0.8,0.278196,37,37,12,3,0.278196,37,1,2,0,0,2,96,158,4,2,3,1,14,0,14,1,17,46,0,17,2,96,158,4,2,3,1,14,0,14,1,17,46,0,17,2,0,0,14,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
35,1,93,2,0,0,0,0,0,0,0,0,1,3,3,10,4,0,0,3,9,0.571429,0.25,13,13,4,3,0.25,13,1,2,0,0,2,39,59,4,2,3,1,6,0,6,1,9,15,0,9,2,39,59,4,2,3,1,6,0,6,1,9,15,0,9,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,171,2,0,0,0,0,0,0,0,0,1,0,0,28,6,0,0,22,32,0.0909091,0.0350877,4,4,1,10,0.0350877,4,1,1,0,0,1,110,134,5,1,3,0,10,0,10,0,11,62,0,11,0,110,134,5,1,3,0,10,0,10,0,11,62,0,11,0,0,0,24,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
30,1,52,2,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,4,6,0.333333,0.173913,4,4,1,2,0.173913,4,1,1,0,0,1,19,23,4,1,2,0,2,0,2,0,3,8,0,3,0,19,23,4,1,2,0,2,0,2,0,3,8,0,3,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,86,2,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,4,10,0.714286,0.361702,17,17,5,2,0.361702,17,2,3,0,0,2,30,54,34,31,4,2,6,0,6,2,66,7,0,66,31,30,54,34,31,4,2,6,0,6,2,66,7,0,66,31,0,0,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
43,1,539,2,0,0,0,0,0,0,0,0,0,0,0,58,3,3,5,25,83,0.966102,0.392777,174,174,57,2,0.392777,174,1,1,1,1,1,269,497,30,28,30,28,58,0,58,28,58,83,0,58,28,269,497,30,28,30,28,58,0,58,28,58,83,0,58,28,0,0,24,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0
23,1,45,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,17,23,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,44,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,17,22,3,2,3,2,4,0,4,2,4,4,0,4,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,570,2,0,0,0,0,0,0,0,0,1,5,5,78,13,0,0,46,74,0.608696,0.15404,61,43,14,9,0.152334,62,1,1,0,0,1,335,486,4,1,4,1,28,0,22,0,28,229,0,22,0,345,501,4,1,4,1,29,0,23,0,29,234,0,23,0,0,3,49,19,19,0,2,2,0,0,0,0,0,2,0,3,0,14,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,4,2,5,2,0,0,0
38,1,125,2,0,0,0,0,0,0,0,0,1,0,0,9,6,0,0,11,16,0.166667,0.0588235,4,4,1,5,0.0588235,4,1,1,0,0,1,64,88,8,1,6,0,5,0,5,0,6,31,0,6,0,64,88,8,1,6,0,5,0,5,0,6,31,0,6,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
28,1,64,2,0,0,0,0,0,0,0,0,1,1,1,7,3,0,0,1,6,0,0,0,0,0,6,0,0,1,2,0,0,2,30,37,3,2,2,1,5,0,5,1,8,12,0,8,2,30,37,3,2,2,1,5,0,5,1,8,12,0,8,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,211,2,0.262019,9,76,9,0.154321,0.216981,25,23,1,2,2,32,1,1,0,0,17,0.333333,0.293333,44,44,6,12,0.293333,44,1,1,0,0,1,106,162,8,8,8,8,17,0,17,7,17,42,0,17,7,106,162,8,8,8,8,17,0,17,7,17,42,0,17,7,0,0,44,0,16,0,0,14,0,14,0,0,0,1,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
27,1,98,2,0,0,0,0,0,0,0,0,1,1,1,9,3,0,0,3,8,0.666667,0.515152,34,34,4,2,0.515152,34,1,1,0,0,1,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,32,72,1,0,1,0,5,0,5,0,5,15,0,5,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,95,2,0,0,0,0,0,0,0,0,1,2,2,15,3,0,0,8,15,0,0,0,0,0,8,0,0,1,1,0,0,1,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,56,66,5,1,3,0,7,0,7,0,8,25,0,8,0,0,2,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,84,2,0,0,0,0,0,0,0,0,1,0,0,8,3,0,0,1,9,0,0,0,0,0,9,0,0,1,1,0,0,1,45,56,3,1,3,1,8,0,8,1,8,18,0,8,1,45,56,3,1,3,1,8,0,8,1,8,18,0,8,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,185,2,0.485437,14,152,15,0.302632,0.363636,46,44,1,2,2,39,1,0,0,0,18,0,0,0,0,0,19,0,0,1,1,0,0,1,121,152,9,8,9,8,18,0,18,8,18,53,0,18,8,121,152,9,8,9,8,18,0,18,8,18,53,0,18,8,0,0,65,0,23,0,0,22,0,20,0,0,0,1,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
26,1,56,2,0,0,0,0,0,0,0,0,1,0,0,6,3,0,0,6,12,0,0,0,0,0,7,0,0,1,1,0,0,1,23,31,1,0,1,0,6,0,6,0,6,6,0,6,0,23,31,1,0,1,0,6,0,6,0,6,6,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,89,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0.0526316,1,1,0,4,0.04,2,0,0,0,0,0,18,25,3,2,3,2,3,0,3,1,3,3,0,3,1,48,65,6,4,6,4,9,0,9,3,9,13,0,9,3,0,0,24,0,5,0,0,3,0,0,0,0,0,0,1,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,95,2,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,8,0,0.0208333,1,1,0,9,0.0208333,1,1,1,0,0,1,47,62,5,4,5,4,8,0,8,4,8,8,0,8,4,47,62,5,4,5,4,8,0,8,4,8,8,0,8,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,65,2,0,0,0,0,0,0,0,0,1,1,1,6,4,0,0,4,9,0,0,0,0,0,6,0,0,1,1,0,0,1,28,36,2,0,2,0,5,0,5,0,5,9,0,5,0,28,36,2,0,2,0,5,0,5,0,5,9,0,5,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
